id,algorithm,frequencia_base,ratio_carrier,index_12,index_23,index_3c,index_4c,index_5c,detune_carrier,feedback,lfo_rate,lfo_depth_cents,key_scaling,env_mod_attack,env_mod_decay,env_mod_sustain,env_mod_release,env_car_attack,env_car_decay,env_car_sustain,env_car_release,algorithm_idx,index_12_head,index_23_head,index_3c_head,index_4c_head,index_5c_head,feedback_head,lfo_rate_head,lfo_depth_cents_head,key_scaling_head,env_mod_attack_head,env_mod_decay_head,env_mod_sustain_head,env_mod_release_head,env_car_attack_head,env_car_decay_head,env_car_sustain_head,env_car_release_head,ratio_log2_head,freq_log2_head,detune_carrier_head
2451,series3_parallel2,233.3123,0.2,2.2812,3.9157,3.7231,1.6197,5.0088,-2.5384,0.4131,2.1255,0.5344,0.3324,0.0248,0.4034,0.361,0.3158,0.0074,0.0481,0.4183,0.175,3,2.2812,3.9157,3.7231,1.6197,5.0088,0.4131,2.1255,0.5344,0.3324,-5.333516,-1.3097169,0.361,-1.6629169,-7.078259,-4.3778195,0.4183,-2.514573,-2.321928,7.8661184,-2.5384
2816,series2x2_parallel1,406.4166,4.0,0.6975,4.12,1.4759,3.5316,3.0933,-8.6099,0.0016,1.1534,7.5667,0.6635,0.0193,0.4477,0.2674,0.0357,0.0697,0.1313,0.4499,0.0365,1,0.6975,4.12,1.4759,3.5316,3.0933,0.0016,1.1534,7.5667,0.6635,-5.6952553,-1.1593958,0.2674,-4.807932,-3.8426974,-2.9290612,0.4499,-4.77596,2.0,8.666816,-8.6099
1924,parallel5,121.9153,0.5,5.9625,2.5701,3.0435,0.2351,2.9918,-4.5235,0.2967,4.0443,21.0833,0.1495,0.0058,0.0847,0.8126,0.0291,0.0039,0.1213,0.405,0.7725,0,5.9625,2.5701,3.0435,0.2351,2.9918,0.2967,4.0443,21.0833,0.1495,-7.4297314,-3.561494,0.8126,-5.102837,-8.00231,-3.0433486,0.405,-0.3723932,-1.0,6.929735,-4.5235
1194,parallel5,438.3792,1.5,0.6442,1.6763,4.4393,2.1784,1.0096,-2.48,0.0863,4.8626,11.0194,0.0312,0.0262,0.0531,0.2347,0.0333,0.0025,0.0836,0.3994,0.3936,0,0.6442,1.6763,4.4393,2.1784,1.0096,0.0863,4.8626,11.0194,0.0312,-5.254289,-4.235144,0.2347,-4.908334,-8.643856,-3.5803533,0.3994,-1.3451979,0.5849625,8.776035,-2.48
2728,parallel5,112.7341,1.0,1.645,0.5232,0.6174,1.2388,0.5639,2.7952,0.1821,0.7865,10.5403,0.4231,0.0084,0.0349,0.3666,0.2393,0.0013,0.059,0.7521,0.1055,0,1.645,0.5232,0.6174,1.2388,0.5639,0.1821,0.7865,10.5403,0.4231,-6.895395,-4.840629,0.3666,-2.0631077,-9.587273,-4.0831413,0.7521,-3.2446852,0.0,6.81678,2.7952
3132,parallel5,353.4533,0.125,1.2364,1.7221,3.2218,0.6545,4.7776,-0.2452,0.3488,2.5353,9.0243,0.3522,0.0033,0.0341,0.4276,0.5977,0.0812,0.3041,0.2477,0.6769,0,1.2364,1.7221,3.2218,0.6545,4.7776,0.3488,2.5353,9.0243,0.3522,-8.243319,-4.8740845,0.4276,-0.74250656,-3.6223764,-1.7173823,0.2477,-0.5629853,-3.0,8.465376,-0.2452
267,series2x2_parallel1,189.4833,0.6667,2.0032,0.384,0.9668,0.4236,1.2951,-4.7398,0.1019,4.8358,4.2948,0.6709,0.0476,0.0454,0.297,0.0256,0.01,0.047,0.4099,0.6196,1,2.0032,0.384,0.9668,0.4236,1.2951,0.1019,4.8358,4.2948,0.6709,-4.3928947,-4.461164,0.297,-5.2877126,-6.643856,-4.4111953,0.4099,-0.690591,-0.58489037,7.565927,-4.7398
250,series3,157.6277,0.1667,1.6726,0.5936,1.3114,1.8719,5.0103,6.7579,0.0793,4.115,18.8963,0.386,0.0471,0.2569,0.278,0.0909,0.0034,0.1975,0.2125,0.0543,2,1.6726,0.5936,1.3114,1.8719,5.0103,0.0793,4.115,18.8963,0.386,-4.408129,-1.9607211,0.278,-3.459576,-8.20025,-2.3400755,0.2125,-4.202904,-2.584674,7.3003774,6.7579
3780,series2x2_parallel1,97.6574,4.0,0.8843,4.1314,0.7047,1.033,1.2792,4.3444,0.2793,2.5133,17.5844,0.3904,0.0198,0.0343,0.4636,0.2475,0.0015,0.204,0.2764,0.1635,1,0.8843,4.1314,0.7047,1.033,1.2792,0.2793,2.5133,17.5844,0.3904,-5.6583557,-4.865648,0.4636,-2.0144997,-9.380822,-2.293359,0.2764,-2.6126375,2.0,6.6096573,4.3444
316,parallel5,671.7356,0.6667,0.3668,2.2046,2.4574,4.4983,2.2501,-3.984,0.1894,2.8055,4.894,0.4185,0.0021,0.0369,0.4052,0.1159,0.0049,0.2579,0.2708,0.1458,0,0.3668,2.2046,2.4574,4.4983,2.2501,0.1894,2.8055,4.894,0.4185,-8.895395,-4.7602353,0.4052,-3.1090474,-7.6730027,-1.9551163,0.2708,-2.7779374,-0.58489037,9.391749,-3.984
179,parallel5,129.2007,0.25,2.3055,1.7141,3.3094,2.5122,0.9567,-8.9716,0.267,4.9382,2.2517,0.1714,0.0581,0.1854,0.5942,0.1685,0.0127,0.1532,0.6322,0.1525,0,2.3055,1.7141,3.3094,2.5122,0.9567,0.267,4.9382,2.2517,0.1714,-4.105318,-2.4312868,0.5942,-2.5691795,-6.299028,-2.7065117,0.6322,-2.7131188,-2.0,7.01347,-8.9716
2601,series3,91.6106,0.6667,1.5426,5.9346,1.6047,4.0097,0.8732,4.6417,0.1079,7.6087,3.5587,0.6726,0.0666,0.0314,0.2293,0.0424,0.0127,0.2084,0.7808,0.0752,2,1.5426,5.9346,1.6047,4.0097,0.8732,0.1079,7.6087,3.5587,0.6726,-3.908334,-4.9930916,0.2293,-4.559792,-6.299028,-2.2625728,0.7808,-3.7331235,-0.58489037,6.5174427,4.6417
1721,series3,412.9112,0.25,0.988,0.7695,3.2479,5.2445,3.7344,2.3646,0.1761,4.5665,4.8668,0.5761,0.0062,0.0484,0.6104,0.1244,0.002,0.0486,0.8842,0.6915,2,0.988,0.7695,3.2479,5.2445,3.7344,0.1761,4.5665,4.8668,0.5761,-7.333516,-4.3688493,0.6104,-3.0069416,-8.965784,-4.3629,0.8842,-0.53219885,-2.0,8.689688,2.3646
3742,series2x2_parallel1,660.2529,0.125,0.3746,3.3138,0.9557,1.5364,0.6997,-1.07,0.1605,5.3115,9.1745,0.7708,0.0194,0.3077,0.8647,0.0712,0.0076,0.1572,0.1688,0.3278,1,0.3746,3.3138,0.9557,1.5364,0.6997,0.1605,5.3115,9.1745,0.7708,-5.6877995,-1.7004036,0.8647,-3.811979,-7.039785,-2.669327,0.1688,-1.6091123,-3.0,9.366875,-1.07
2213,series3_parallel2,79.7514,0.125,1.5713,0.9537,1.7817,0.3632,0.1644,1.3836,0.0121,4.0586,9.8164,0.589,0.0107,0.1594,0.2922,0.0289,0.0319,0.5635,0.205,0.3841,3,1.5713,0.9537,1.7817,0.3632,0.1644,0.0121,4.0586,9.8164,0.589,-6.546245,-2.6492765,0.2922,-5.112787,-4.9702997,-0.8275125,0.205,-1.3804462,-3.0,6.317438,1.3836
3755,series2x2_parallel1,146.1669,0.3333,2.9118,1.566,0.9515,3.1339,0.2021,-10.4845,0.1914,8.2857,19.1651,0.6089,0.0074,0.0346,0.4464,0.1353,0.0945,0.0852,0.6414,0.1054,1,2.9118,1.566,0.9515,3.1339,0.2021,0.1914,8.2857,19.1651,0.6089,-7.078259,-4.853084,0.4464,-2.8857663,-3.4035418,-3.5530028,0.6414,-3.2460532,-1.5851068,7.191473,-10.4845
1905,series3_parallel2,134.3952,1.0,2.0687,1.3972,2.72,3.0392,3.2675,-10.2998,0.4285,6.5672,18.5319,0.3763,0.0053,0.0442,0.3137,0.5768,0.0137,0.1596,0.233,0.1322,3,2.0687,1.3972,2.72,3.0392,3.2675,0.4285,6.5672,18.5319,0.3763,-7.559792,-4.4998097,0.3137,-0.793857,-6.18968,-2.6474674,0.233,-2.919206,0.0,7.070338,-10.2998
2752,parallel5,812.2455,3.0,5.3172,1.4565,1.3281,3.7316,0.2076,-7.0354,0.186,8.5114,2.9742,0.5698,0.0781,0.0518,0.3734,0.2266,0.0019,0.2805,0.8314,0.1694,0,5.3172,1.4565,1.3281,3.7316,0.2076,0.186,8.5114,2.9742,0.5698,-3.6785336,-4.270904,0.3734,-2.1417801,-9.039784,-1.8339274,0.8314,-2.561494,1.5849625,9.665772,-7.0354
888,series3,176.9209,4.0,1.0768,1.6463,2.7421,1.0827,5.1422,6.5546,0.0374,8.6382,2.1976,0.6728,0.0639,0.1665,0.1872,0.229,0.0019,0.1236,0.1291,0.0853,2,1.0768,1.6463,2.7421,1.0827,5.1422,0.0374,8.6382,2.1976,0.6728,-3.9680402,-2.586406,0.1872,-2.1265805,-9.039784,-3.0162494,0.1291,-3.5513105,2.0,7.4669604,6.5546
3109,series2x2_parallel1,759.0416,1.5,0.8439,1.1821,1.3822,3.4694,0.6531,-6.6115,0.0354,6.9692,16.1995,0.1092,0.0299,0.0311,0.7072,0.4928,0.0306,0.066,0.218,0.0344,1,0.8439,1.1821,1.3822,3.4694,0.6531,0.0354,6.9692,16.1995,0.1092,-5.0637107,-5.006942,0.7072,-1.0209259,-5.0303245,-3.92139,0.218,-4.861448,0.5849625,9.568035,-6.6115
1637,series2x2_parallel1,789.8043,0.3333,1.1271,0.3983,4.0332,2.6102,5.5297,8.1577,0.0564,1.3172,3.0854,0.0561,0.0047,0.0639,0.7757,0.2315,0.0036,0.0638,0.3118,0.4237,1,1.1271,0.3983,4.0332,2.6102,5.5297,0.0564,1.3172,3.0854,0.0561,-7.733124,-3.9680402,0.7757,-2.110916,-8.117787,-3.9702997,0.3118,-1.2388849,-1.5851068,9.625352,8.1577
534,series3_parallel2,531.6893,0.125,1.0136,0.6869,0.8876,1.7769,3.6667,1.6441,0.3642,3.622,0.7809,0.4835,0.0282,0.1958,0.5764,0.1118,0.0019,0.1853,0.3307,0.4616,3,1.0136,0.6869,0.8876,1.7769,3.6667,0.3642,3.622,0.7809,0.4835,-5.148161,-2.3525472,0.5764,-3.161008,-9.039784,-2.4320652,0.3307,-1.1152848,-3.0,9.05444,1.6441
1086,parallel5,288.3571,0.2,2.2028,4.1821,1.4306,1.269,4.0852,-11.7898,0.4376,7.139,13.444,0.306,0.0024,0.0332,0.3531,0.0494,0.0177,0.0899,0.3244,0.3216,0,2.2028,4.1821,1.4306,1.269,4.0852,0.4376,7.139,13.444,0.306,-8.70275,-4.912673,0.3531,-4.339345,-5.820107,-3.475535,0.3244,-1.6366607,-2.321928,8.171713,-11.7898
637,series3_parallel2,136.2858,0.1667,3.2893,3.48,0.7231,0.6573,1.0151,11.4949,0.4313,0.4908,21.2135,0.3094,0.0034,0.5287,0.7061,0.043,0.0061,0.1303,0.3218,0.1927,3,3.2893,3.48,0.7231,0.6573,1.0151,0.4313,0.4908,21.2135,0.3094,-8.20025,-0.9194788,0.7061,-4.5395193,-7.356975,-2.940091,0.3218,-2.3755715,-2.584674,7.0904913,11.4949
1162,series2x2_parallel1,99.5679,0.2,1.7677,2.1762,3.3461,0.859,3.5043,-0.3978,0.0277,0.7592,14.1551,0.0608,0.0023,0.5341,0.5531,0.4853,0.0704,0.0865,0.805,0.6416,1,1.7677,2.1762,3.3461,0.859,3.5043,0.0277,0.7592,14.1551,0.0608,-8.764151,-0.90481824,0.5531,-1.0430512,-3.8282807,-3.531156,0.805,-0.64025396,-2.321928,6.637609,-0.3978
574,series2x2_parallel1,164.8042,3.0,1.4045,0.7795,2.9654,2.8752,0.3712,10.0833,0.0203,0.9238,7.9151,0.411,0.0105,0.0884,0.8632,0.1128,0.0515,0.2158,0.2303,0.0338,1,1.4045,0.7795,2.9654,2.8752,0.3712,0.0203,0.9238,7.9151,0.411,-6.573467,-3.4998097,0.8632,-3.148161,-4.2792835,-2.2122333,0.2303,-4.886833,1.5849625,7.3646092,10.0833
3765,series3_parallel2,149.138,0.125,1.4083,2.0612,3.7264,2.1599,0.3253,0.0529,0.1767,8.027,4.7127,0.6504,0.0053,0.071,0.1924,0.0219,0.0025,0.0444,0.753,0.0817,3,1.4083,2.0612,3.7264,2.1599,0.3253,0.1767,8.027,4.7127,0.6504,-7.559792,-3.8160372,0.1924,-5.512925,-8.643856,-4.4932966,0.753,-3.6135201,-3.0,7.2205043,0.0529
2764,series3,855.1835,0.6667,1.0513,0.6903,2.7881,3.7434,1.098,2.4794,0.2179,8.3223,17.3809,0.6732,0.0024,0.1776,0.3862,0.1362,0.009,0.175,0.2949,0.2853,2,1.0513,0.6903,2.7881,3.7434,1.098,0.2179,8.3223,17.3809,0.6732,-8.70275,-2.4932966,0.3862,-2.8762014,-6.7958593,-2.514573,0.2949,-1.8094484,-0.58489037,9.74009,2.4794
2224,series3_parallel2,633.057,0.3333,2.0915,3.7211,0.9194,1.6208,4.8589,3.8855,0.1998,1.2131,4.8142,0.2969,0.0171,0.2933,0.6841,0.0876,0.0028,0.149,0.4652,0.038,3,2.0915,3.7211,0.9194,1.6208,4.8589,0.1998,1.2131,4.8142,0.2969,-5.8698597,-1.769551,0.6841,-3.5129254,-8.480357,-2.7466156,0.4652,-4.717857,-1.5851068,9.306191,3.8855
2735,series2x2_parallel1,114.2465,4.0,1.6885,5.9909,3.7781,2.694,1.5296,-11.6423,0.4137,2.3635,19.96,0.2485,0.0415,0.033,0.5625,0.5704,0.0053,0.1133,0.2361,0.3294,1,1.6885,5.9909,3.7781,2.694,1.5296,0.4137,2.3635,19.96,0.2485,-4.590745,-4.92139,0.5625,-0.8099541,-7.559792,-3.1417801,0.2361,-1.6020875,2.0,6.836006,-11.6423
3094,series2x2_parallel1,71.3492,4.0,3.9206,2.1311,0.2773,1.3573,1.6474,-8.3796,0.2543,1.6414,15.5281,0.4631,0.0027,0.1331,0.6335,0.1143,0.0015,0.0631,0.4521,0.5185,1,3.9206,2.1311,0.2773,1.3573,1.6474,0.2543,1.6414,15.5281,0.4631,-8.5328245,-2.9094174,0.6335,-3.1291027,-9.380822,-3.986216,0.4521,-0.9475842,2.0,6.156825,-8.3796
2044,parallel5,782.0228,0.1667,1.2439,3.0272,1.8025,0.6602,3.0922,-10.029,0.1965,4.8232,0.4357,0.0202,0.0727,0.2888,0.203,0.0946,0.0372,0.3457,0.599,0.1176,0,1.2439,3.0272,1.8025,0.6602,3.0922,0.1965,4.8232,0.4357,0.0202,-3.781901,-1.7918574,0.203,-3.402016,-4.7485538,-1.5324075,0.599,-3.08804,-2.584674,9.611067,-10.029
3998,parallel5,827.9144,0.1667,4.412,3.2365,3.9177,1.4912,1.2421,3.4418,0.2772,8.3397,1.3022,0.141,0.0302,0.085,0.6299,0.0561,0.0021,0.4513,0.4684,0.1186,0,4.412,3.2365,3.9177,1.4912,1.2421,0.2772,8.3397,1.3022,0.141,-5.049308,-3.5563934,0.6299,-4.1558557,-8.895395,-1.1478413,0.4684,-3.075824,-2.584674,9.693337,3.4418
3025,parallel5,180.6934,0.1667,3.5762,2.0069,0.44,1.3543,1.1016,3.8202,0.3954,6.669,7.6222,0.2785,0.01,0.1368,0.6939,0.3353,0.0013,0.0526,0.9464,0.1263,0,3.5762,2.0069,0.44,1.3543,1.1016,0.3954,6.669,7.6222,0.2785,-6.643856,-2.8698597,0.6939,-1.5764756,-9.587273,-4.2487936,0.9464,-2.9850733,-2.584674,7.4974,3.8202
3137,series3_parallel2,87.8535,0.125,0.6996,2.4236,3.5717,4.2218,0.1548,-5.5087,0.2621,6.2779,13.1053,0.2315,0.0525,0.0912,0.4442,0.0623,0.0125,0.1106,0.5882,0.0432,3,0.6996,2.4236,3.5717,4.2218,0.1548,0.2621,6.2779,13.1053,0.2315,-4.2515388,-3.4548223,0.4442,-4.004624,-6.321928,-3.1765766,0.5882,-4.532825,-3.0,6.457028,-5.5087
3157,parallel5,66.7977,2.0,2.6054,1.1469,0.6193,4.4814,0.893,4.0282,0.0569,4.0527,20.6002,0.5154,0.0051,0.0836,0.4511,0.0326,0.0107,0.4683,0.1375,0.4915,0,2.6054,1.1469,0.6193,4.4814,0.893,0.0569,4.0527,20.6002,0.5154,-7.615287,-3.5803533,0.4511,-4.9389844,-6.546245,-1.094495,0.1375,-1.0247368,1.0,6.0617266,4.0282
1850,parallel5,166.2213,0.1667,2.343,0.1522,5.1507,3.6695,3.8888,-9.2527,0.0539,7.1174,6.0634,0.0414,0.0588,0.0716,0.7992,0.0542,0.0275,0.5554,0.4928,0.1428,0,2.343,0.1522,5.1507,3.6695,3.8888,0.0539,7.1174,6.0634,0.0414,-4.08804,-3.8038967,0.7992,-4.2055635,-5.1844244,-0.8484009,0.4928,-2.8079321,-2.584674,7.376961,-9.2527
1473,series3_parallel2,200.9837,3.0,4.2767,3.6084,2.4486,3.3431,2.9938,4.6208,0.2249,7.2015,5.7327,0.3173,0.0046,0.2177,0.5461,0.3169,0.0994,0.4383,0.841,0.0364,3,4.2767,3.6084,2.4486,3.3431,2.9938,0.2249,7.2015,5.7327,0.3173,-7.7641506,-2.1995866,0.5461,-1.6579003,-3.3306103,-1.1900094,0.841,-4.7799177,1.5849625,7.6509347,4.6208
2406,parallel5,399.2728,2.0,4.5396,3.936,1.8003,0.8415,1.6405,-6.4691,0.339,3.7083,1.9279,0.2623,0.0143,0.2643,0.7257,0.5203,0.0037,0.1535,0.9384,0.0735,0,4.5396,3.936,1.8003,0.8415,1.6405,0.339,3.7083,1.9279,0.2623,-6.127841,-1.9197518,0.7257,-0.94258446,-8.078259,-2.7036893,0.9384,-3.7661119,1.0,8.641231,-6.4691
972,series2x2_parallel1,397.0603,1.0,1.0308,5.2696,2.7277,2.7521,3.55,7.8113,0.1597,3.2066,2.4669,0.1963,0.0569,0.4527,0.6834,0.259,0.0033,0.22,0.4611,0.5608,1,1.0308,5.2696,2.7277,2.7521,3.55,0.1597,3.2066,2.4669,0.1963,-4.1354275,-1.1433728,0.6834,-1.9489759,-8.243319,-2.1844246,0.4611,-0.8344417,0.0,8.633214,7.8113
2424,series2x2_parallel1,760.4942,0.3333,2.3883,0.9257,0.3465,1.0649,1.7245,-7.5132,0.2457,6.3188,11.2269,0.4507,0.0114,0.2299,0.2113,0.0334,0.0048,0.1384,0.8689,0.0419,1,2.3883,0.9257,0.3465,1.0649,1.7245,0.2457,6.3188,11.2269,0.4507,-6.4548225,-2.1209216,0.2113,-4.904008,-7.7027497,-2.853084,0.8689,-4.5769057,-1.5851068,9.570793,-7.5132
1159,parallel5,102.3305,0.25,3.4719,2.5868,3.8412,1.2995,1.209,6.1594,0.0596,7.945,11.7964,0.6506,0.026,0.4022,0.829,0.0873,0.0047,0.4462,0.8384,0.2519,0,3.4719,2.5868,3.8412,1.2995,1.209,0.0596,7.945,11.7964,0.6506,-5.2653446,-1.3140149,0.829,-3.5178745,-7.733124,-1.1642375,0.8384,-1.9890771,-2.0,6.6770926,6.1594
2837,series2x2_parallel1,157.8423,1.5,1.404,3.412,2.0705,3.9127,2.7293,-2.791,0.0439,3.6936,2.3449,0.1702,0.0039,0.381,0.4622,0.2828,0.0269,0.0447,0.5725,0.2231,1,1.404,3.412,2.0705,3.9127,2.7293,0.0439,3.6936,2.3449,0.1702,-8.00231,-1.392137,0.4622,-1.822146,-5.21625,-4.4835815,0.5725,-2.1642375,0.5849625,7.30234,-2.791
3695,series3_parallel2,137.0331,0.25,3.6921,0.5034,0.2623,1.2494,0.8165,4.5401,0.3289,1.6064,7.6525,0.7493,0.0297,0.0329,0.4707,0.3515,0.0028,0.1323,0.3539,0.1526,3,3.6921,0.5034,0.2623,1.2494,0.8165,0.3289,1.6064,7.6525,0.7493,-5.0733933,-4.9257684,0.4707,-1.5084034,-8.480357,-2.918115,0.3539,-2.712173,-2.0,7.0983806,4.5401
1414,series3,873.9014,1.5,2.588,2.5024,3.8746,1.0068,4.9993,-2.2554,0.1632,3.1032,20.9861,0.0797,0.0131,0.033,0.4993,0.1607,0.0061,0.0527,0.9309,0.2879,2,2.588,2.5024,3.8746,1.0068,4.9993,0.1632,3.1032,20.9861,0.0797,-6.254289,-4.92139,0.4993,-2.6375582,-7.356975,-4.246053,0.9309,-1.7963603,0.5849625,9.771327,-2.2554
1463,series3,251.6606,3.0,2.2222,2.59,0.986,3.1711,1.291,0.533,0.1042,1.6347,7.4441,0.1408,0.0489,0.3696,0.2275,0.1273,0.1159,0.0514,0.4204,0.0546,2,2.2222,2.59,0.986,3.1711,1.291,0.1042,1.6347,7.4441,0.1408,-4.3540215,-1.4359633,0.2275,-2.9736958,-3.1090474,-4.282088,0.4204,-4.1949553,1.5849625,7.9753356,0.533
3888,series2x2_parallel1,72.1745,0.25,0.2847,1.1442,2.7592,3.3636,4.1568,-8.4899,0.0974,1.9828,3.7216,0.0292,0.0695,0.1843,0.5132,0.1731,0.0029,0.0435,0.757,0.2007,1,0.2847,1.1442,2.7592,3.3636,4.1568,0.0974,1.9828,3.7216,0.0292,-3.8468432,-2.439872,0.5132,-2.5303226,-8.429731,-4.522841,0.757,-2.3168874,-2.0,6.173417,-8.4899
4088,series3,144.1546,1.5,2.6952,0.6627,1.9622,3.972,1.4623,-6.3415,0.4087,7.2643,3.4168,0.5867,0.0221,0.0382,0.7802,0.0271,0.0601,0.1123,0.7284,0.2305,2,2.6952,0.6627,1.9622,3.972,1.4623,0.4087,7.2643,3.4168,0.5867,-5.4998097,-4.7102838,0.7802,-5.2055635,-4.0564914,-3.15457,0.7284,-2.1171613,0.5849625,7.171473,-6.3415
2886,series3,420.1772,1.5,0.2993,3.0486,1.8214,0.8125,1.4276,11.9213,0.1951,4.2326,12.9382,0.0107,0.004,0.0854,0.4432,0.0425,0.0905,0.1798,0.9301,0.047,2,0.2993,3.0486,1.8214,0.8125,1.4276,0.1951,4.2326,12.9382,0.0107,-7.965784,-3.5496202,0.4432,-4.556393,-3.4659383,-2.475535,0.9301,-4.4111953,0.5849625,8.714854,11.9213
2761,series3,171.1691,3.0,2.269,2.1328,1.6882,1.7452,4.3992,1.3229,0.0802,1.1523,3.8208,0.1819,0.0022,0.0303,0.6818,0.34,0.0081,0.4609,0.133,0.0536,2,2.269,2.1328,1.6882,1.7452,4.3992,0.0802,1.1523,3.8208,0.1819,-8.82828,-5.0445385,0.6818,-1.5563934,-6.947862,-1.1174743,0.133,-4.2216234,1.5849625,7.4192786,1.3229
3337,parallel5,607.6205,3.0,3.9773,3.0694,0.5812,1.5813,0.4277,5.2615,0.1777,2.1314,19.2472,0.6432,0.0024,0.197,0.6754,0.0201,0.0068,0.1103,0.4681,0.0407,0,3.9773,3.0694,0.5812,1.5813,0.4277,0.1777,2.1314,19.2472,0.6432,-8.70275,-2.3437324,0.6754,-5.6366606,-7.2002497,-3.1804953,0.4681,-4.6188273,1.5849625,9.247026,5.2615
1974,series3,92.65,0.1667,1.0373,3.7919,0.7038,5.005,4.8942,6.4816,0.3487,5.758,3.1622,0.1011,0.0049,0.0635,0.243,0.1957,0.0021,0.133,0.6327,0.0972,2,1.0373,3.7919,0.7038,5.005,4.8942,0.3487,5.758,3.1622,0.1011,-7.6730027,-3.9770997,0.243,-2.3532844,-8.895395,-2.910502,0.6327,-3.3628998,-2.584674,6.533719,6.4816
2490,series3,598.9908,3.0,2.5362,3.4067,1.3721,1.6013,0.7648,-0.1283,0.2204,2.9453,15.2401,0.6069,0.0374,0.2036,0.6481,0.0265,0.004,0.051,0.2928,0.0542,2,2.5362,3.4067,1.3721,1.6013,0.7648,0.2204,2.9453,15.2401,0.6069,-4.740818,-2.2961905,0.6481,-5.237864,-7.965784,-4.293359,0.2928,-4.2055635,1.5849625,9.22639,-0.1283
3660,parallel5,286.0988,1.5,1.7636,1.0332,2.3997,5.4161,1.3688,-3.1974,0.0424,1.9338,8.7801,0.0666,0.0028,0.0646,0.3545,0.0328,0.046,0.4217,0.1225,0.5501,0,1.7636,1.0332,2.3997,5.4161,1.3688,0.0424,1.9338,8.7801,0.0666,-8.480357,-3.952322,0.3545,-4.9301605,-4.442222,-1.2457111,0.1225,-0.8622341,0.5849625,8.16037,-3.1974
2436,series2x2_parallel1,468.8623,0.2,1.8223,3.5323,0.5373,4.1589,5.5705,-1.0682,0.3271,1.5369,10.2924,0.5999,0.0339,0.0956,0.3139,0.4053,0.032,0.0425,0.7955,0.1295,1,1.8223,3.5323,0.5373,4.1589,5.5705,0.3271,1.5369,10.2924,0.5999,-4.8825707,-3.3868456,0.3139,-1.302938,-4.965784,-4.556393,0.7955,-2.948976,-2.321928,8.87302,-1.0682
2567,parallel5,871.4753,0.5,3.0791,3.5576,4.0476,0.2548,1.7298,-9.7414,0.1879,1.0873,19.0189,0.4666,0.0585,0.0517,0.8731,0.2138,0.0687,0.0631,0.1759,0.0719,0,3.0791,3.5576,4.0476,0.2548,1.7298,0.1879,1.0873,19.0189,0.4666,-4.0954194,-4.273692,0.8731,-2.2256663,-3.8635461,-3.986216,0.1759,-3.7978644,-1.0,9.767316,-9.7414
435,series3_parallel2,452.5101,1.0,0.516,0.5758,0.4019,3.0468,1.4862,-0.378,0.2674,7.574,11.3118,0.0848,0.033,0.0566,0.7166,0.0916,0.0696,0.2904,0.226,0.6188,3,0.516,0.5758,0.4019,3.0468,1.4862,0.2674,7.574,11.3118,0.0848,-4.92139,-4.143054,0.7166,-3.4485085,-3.8447688,-1.7838867,0.226,-0.69245493,0.0,8.821806,-0.378
4094,parallel5,287.8993,4.0,3.2561,0.7154,0.7201,0.3127,1.2569,-1.5709,0.0714,0.6204,0.079,0.5749,0.044,0.2262,0.6124,0.1116,0.08,0.1558,0.4046,0.1431,0,3.2561,0.7154,0.7201,0.3127,1.2569,0.0714,0.6204,0.079,0.5749,-4.506353,-2.144329,0.6124,-3.1635911,-3.6438563,-2.6822329,0.4046,-2.8049045,2.0,8.16942,-1.5709
3432,series3_parallel2,95.3298,0.6667,2.6914,0.592,3.1986,0.9366,1.1571,-9.6384,0.1075,1.665,11.746,0.6439,0.0075,0.2357,0.6035,0.1827,0.0036,0.0677,0.4875,0.0386,3,2.6914,0.592,3.1986,0.9366,1.1571,0.1075,1.665,11.746,0.6439,-7.0588937,-2.0849764,0.6035,-2.4524515,-8.117787,-3.8847003,0.4875,-4.6952553,-0.58489037,6.5748553,-9.6384
173,series3_parallel2,222.339,0.5,3.9577,3.331,0.1916,0.4327,2.8604,2.7821,0.2674,8.2945,16.2193,0.5907,0.0109,0.0928,0.3525,0.5207,0.0012,0.1629,0.9215,0.485,3,3.9577,3.331,0.1916,0.4327,2.8604,0.2674,8.2945,16.2193,0.5907,-6.519528,-3.4297314,0.3525,-0.94147575,-9.70275,-2.6179414,0.9215,-1.0439433,-1.0,7.796617,2.7821
2454,parallel5,451.8014,2.0,1.8158,1.049,3.1876,2.8238,2.1019,4.4514,0.1926,8.8892,11.5012,0.6582,0.0112,0.0422,0.3114,0.0624,0.0091,0.1798,0.3558,0.4883,0,1.8158,1.049,3.1876,2.8238,2.1019,0.1926,8.8892,11.5012,0.6582,-6.4803576,-4.566613,0.3114,-4.0023103,-6.7799177,-2.475535,0.3558,-1.0341604,1.0,8.819545,4.4514
1718,parallel5,96.4104,0.5,1.4833,1.5518,1.9878,1.5013,0.6244,-11.0903,0.3918,8.0826,3.1526,0.223,0.065,0.179,0.7924,0.554,0.0545,0.1831,0.8301,0.2332,0,1.4833,1.5518,1.9878,1.5013,0.6244,0.3918,8.0826,3.1526,0.223,-3.9434166,-2.4819684,0.7924,-0.8520421,-4.1976,-2.4492962,0.8301,-2.1003604,-1.0,6.591117,-11.0903
