id,algorithm,frequencia_base,ratio_carrier,index_12,index_23,index_3c,index_4c,index_5c,detune_carrier,feedback,lfo_rate,lfo_depth_cents,key_scaling,env_mod_attack,env_mod_decay,env_mod_sustain,env_mod_release,env_car_attack,env_car_decay,env_car_sustain,env_car_release,algorithm_idx,ratio_log2_head,freq_log2_head,detune_carrier_head
1773,series2x2_parallel1,808.0397,0.25,3.379,1.6112,1.0449,3.9957,3.8053,11.7635,0.0313,1.8862,12.8617,0.1165,0.011,0.0567,0.5837,0.064,0.036,0.3091,0.3432,0.0393,1,-2.0,9.658282,11.7635
826,parallel5,698.7748,0.3333,3.8868,5.2844,2.6511,3.4186,1.5102,-0.7169,0.031,8.317,9.6056,0.5047,0.0431,0.1193,0.7616,0.0201,0.0252,0.1434,0.6108,0.0797,0,-1.5851068,9.448684,-0.7169
637,series3_parallel2,136.2858,0.1667,3.2893,3.48,0.7231,0.6573,1.0151,11.4949,0.4313,0.4908,21.2135,0.3094,0.0034,0.5287,0.7061,0.043,0.0061,0.1303,0.3218,0.1927,3,-2.584674,7.0904913,11.4949
1123,parallel5,96.8328,0.5,3.5029,4.181,0.3515,3.9105,0.9111,-3.422,0.3115,8.2793,10.412,0.7912,0.0032,0.0382,0.2902,0.0432,0.0024,0.1773,0.3093,0.7969,0,-1.0,6.597424,-3.422
1818,series3_parallel2,133.0507,3.0,0.2108,1.8576,3.51,2.1161,3.9219,-9.3622,0.0129,6.5097,9.6476,0.0408,0.0131,0.0322,0.8165,0.3716,0.0055,0.3469,0.1583,0.0407,3,1.5849625,7.0558324,-9.3622
1138,series3_parallel2,403.8565,0.2,0.2037,3.8949,1.9705,2.5989,5.9349,4.4848,0.3429,8.9842,19.4776,0.4283,0.0024,0.0456,0.3997,0.0368,0.0015,0.1378,0.4851,0.0715,3,-2.321928,8.657699,4.4848
3249,series3_parallel2,475.7622,0.3333,1.3427,4.1641,3.676,2.463,1.5476,-7.4689,0.4373,4.7163,7.3925,0.1163,0.0054,0.2007,0.7926,0.3218,0.0044,0.2637,0.1748,0.0304,3,-1.5851068,8.894097,-7.4689
3674,parallel5,692.1387,0.6667,3.6409,1.448,0.9062,0.7921,0.3398,10.1737,0.2773,1.9877,4.006,0.4629,0.0035,0.0441,0.6906,0.0222,0.0031,0.2764,0.8363,0.0557,0,-0.58489037,9.434917,10.1737
219,series3,100.4037,0.3333,3.2469,3.2185,4.7542,0.4112,3.0495,11.4867,0.0843,2.5275,12.26,0.1583,0.0029,0.3093,0.879,0.2378,0.1021,0.0893,0.4739,0.0444,2,-1.5851068,6.6496687,11.4867
1310,series3_parallel2,148.6045,1.0,3.0218,2.1767,4.2609,3.8195,2.971,6.5501,0.103,1.7408,15.1324,0.2544,0.0627,0.1595,0.8314,0.1192,0.0038,0.105,0.425,0.4029,3,0.0,7.215334,6.5501
1896,series3,87.7721,3.0,3.8604,0.236,1.6759,0.9261,1.0621,-6.6228,0.0549,7.2081,4.4169,0.39,0.0024,0.0836,0.6615,0.504,0.0069,0.2517,0.939,0.1447,2,1.5849625,6.4556904,-6.6228
911,series3_parallel2,101.371,1.5,3.0911,2.7322,1.4898,0.2235,1.0776,-1.4048,0.3579,7.3497,1.0865,0.2443,0.0573,0.1293,0.5379,0.04,0.0015,0.2121,0.8191,0.1302,3,0.5849625,6.6635013,-1.4048
80,series3,277.7708,3.0,0.9921,3.1513,2.5011,3.8575,4.3325,-7.0937,0.4142,0.6305,21.3844,0.2746,0.0027,0.1217,0.6377,0.0225,0.1019,0.2397,0.2574,0.7805,2,1.5849625,8.117751,-7.0937
2078,parallel5,421.071,0.2,3.9859,4.126,4.9168,2.2228,4.6366,-6.1165,0.0925,0.7437,13.198,0.7368,0.0377,0.111,0.4498,0.1022,0.0025,0.1775,0.421,0.1536,0,-2.321928,8.717919,-6.1165
1108,parallel5,220.2152,4.0,1.2126,1.8193,3.7438,1.1424,0.844,-2.6381,0.3856,8.2672,12.8231,0.5932,0.0049,0.0567,0.7196,0.0949,0.005,0.0626,0.4196,0.0361,0,2.0,7.78277,-2.6381
3377,series3_parallel2,195.8499,0.2,2.4714,0.2158,4.8442,1.943,4.8812,-2.3117,0.2728,1.8083,15.6173,0.216,0.0049,0.0678,0.4945,0.12,0.0035,0.2909,0.3159,0.1663,3,-2.321928,7.6136045,-2.3117
3790,parallel5,284.9971,1.5,2.4213,0.7856,2.8857,2.5305,3.6018,-10.0317,0.1361,1.4117,0.2969,0.2289,0.0024,0.0695,0.2329,0.1531,0.014,0.1927,0.2916,0.0754,0,0.5849625,8.154803,-10.0317
1573,series3_parallel2,502.9591,0.6667,1.9243,2.1744,2.4244,2.7972,0.9381,6.9907,0.0376,1.0521,15.5134,0.764,0.0333,0.0477,0.2009,0.0761,0.0027,0.392,0.3177,0.0671,3,-0.58489037,8.974298,6.9907
1670,series3,394.1744,1.5,1.9071,4.661,0.1772,2.3989,3.7003,11.2014,0.2418,0.4069,2.2425,0.2588,0.0117,0.2293,0.2894,0.1294,0.0074,0.4805,0.2547,0.0321,2,0.5849625,8.62269,11.2014
3168,series3,555.4783,1.5,1.0092,5.6126,1.9188,3.7307,2.5279,1.6006,0.141,3.3373,13.795,0.536,0.0197,0.2313,0.7062,0.0295,0.0043,0.4191,0.1653,0.141,2,0.5849625,9.117587,1.6006
3760,parallel5,533.5013,1.0,0.8714,5.6041,0.6388,3.4349,3.9363,9.0838,0.3237,4.699,10.3029,0.4043,0.0299,0.0645,0.2096,0.4463,0.0012,0.0636,0.7617,0.1286,0,0.0,9.059348,9.0838
4046,series3_parallel2,150.6429,1.5,0.808,1.7044,0.4419,3.2374,3.9283,-10.8295,0.3386,4.3619,16.1477,0.4037,0.008,0.1862,0.8796,0.3799,0.0166,0.1009,0.3527,0.0825,3,0.5849625,7.2349887,-10.8295
3745,parallel5,311.0488,1.0,5.2652,0.2796,1.5308,1.2066,2.5557,-5.9455,0.1972,1.8871,18.0467,0.1482,0.0223,0.0929,0.2415,0.2921,0.0913,0.1522,0.1944,0.1344,0,0.0,8.280997,-5.9455
3842,series3_parallel2,193.2302,0.125,1.1532,4.917,2.6426,3.3473,0.3858,-2.7304,0.3306,6.1838,17.2504,0.7266,0.0086,0.1961,0.1927,0.2592,0.0018,0.2878,0.2493,0.0773,3,-3.0,7.594177,-2.7304
2733,series3,291.6152,0.1667,0.2206,2.3196,0.5703,1.5738,1.8871,-9.5547,0.0513,1.9907,1.8067,0.6278,0.0026,0.4676,0.3237,0.0631,0.0289,0.3426,0.2501,0.1162,2,-2.584674,8.1879225,-9.5547
3786,series3,749.917,0.5,0.3979,4.0304,3.5066,0.9937,0.5722,5.7046,0.1376,4.07,2.85,0.7635,0.0629,0.0316,0.229,0.0508,0.0438,0.1225,0.1205,0.0958,2,-1.0,9.550587,5.7046
1688,parallel5,66.0753,3.0,2.0026,5.8706,1.2235,4.0765,1.7376,-5.9702,0.1984,3.6453,13.7458,0.1673,0.0027,0.0515,0.4477,0.2402,0.04,0.0503,0.4631,0.3025,0,1.5849625,6.046039,-5.9702
3707,series3_parallel2,403.563,3.0,3.799,0.631,3.5003,4.9615,4.326,-10.0571,0.3847,3.5126,20.0063,0.6743,0.0139,0.1386,0.2152,0.5055,0.0969,0.5881,0.7994,0.036,3,1.5849625,8.65665,-10.0571
3889,series3,240.4344,3.0,3.6041,1.029,3.5242,1.3387,1.3308,5.8685,0.0847,8.8355,20.1419,0.755,0.0032,0.3634,0.8035,0.0577,0.0189,0.062,0.2678,0.0677,2,1.5849625,7.9094996,5.8685
1934,parallel5,459.9032,1.5,2.71,4.052,3.1442,1.7633,0.8396,2.5948,0.1475,4.6738,16.7073,0.6421,0.0031,0.0545,0.2367,0.0201,0.0049,0.0739,0.9279,0.3169,0,0.5849625,8.845186,2.5948
346,parallel5,77.3553,3.0,5.4671,1.3061,0.9235,1.5171,0.7383,-7.3123,0.3411,8.0797,0.534,0.1201,0.0027,0.1334,0.5311,0.2027,0.0072,0.2079,0.1501,0.1954,0,1.5849625,6.2734284,-7.3123
1337,series3_parallel2,699.3424,0.25,0.8473,3.736,0.5142,2.5153,0.6449,-8.1648,0.0944,1.4087,4.1857,0.4674,0.0107,0.371,0.6644,0.0311,0.0234,0.0416,0.6221,0.0699,3,-2.0,9.449855,-8.1648
362,series2x2_parallel1,295.1959,0.3333,2.3211,5.8603,4.1165,2.3242,0.7005,-3.6608,0.4328,5.979,16.7316,0.685,0.0421,0.1231,0.4548,0.0937,0.0012,0.0667,0.7891,0.0508,1,-1.5851068,8.205529,-3.6608
3384,series3_parallel2,315.9348,0.3333,3.9542,3.2507,1.1725,1.7735,3.2683,-8.5137,0.0475,2.5098,4.3996,0.549,0.0226,0.5049,0.3355,0.1934,0.0456,0.5274,0.4738,0.0603,3,-1.5851068,8.303483,-8.5137
3103,series3,321.964,3.0,1.778,2.6691,2.2901,1.5973,2.6912,-2.1552,0.3818,0.833,0.7969,0.4008,0.0053,0.2153,0.7254,0.0331,0.0802,0.1767,0.3527,0.4256,2,1.5849625,8.330755,-2.1552
210,series2x2_parallel1,608.9331,1.0,2.7771,2.1696,3.944,4.4761,5.845,-5.2802,0.216,2.2095,8.1381,0.5097,0.0673,0.141,0.4249,0.5923,0.1186,0.4617,0.7585,0.2075,1,0.0,9.25014,-5.2802
591,parallel5,109.9188,3.0,3.4343,1.5917,0.9137,4.1641,3.9877,-0.2807,0.2503,5.7542,10.3191,0.2105,0.0024,0.1422,0.3841,0.2421,0.0399,0.0415,0.6338,0.6582,0,1.5849625,6.7802944,-0.2807
1608,series2x2_parallel1,96.4545,2.0,5.6383,2.0463,4.8018,3.2395,2.4711,8.541,0.3249,3.5977,17.9951,0.2916,0.0106,0.0866,0.7824,0.2929,0.0159,0.0879,0.8931,0.2998,1,1.0,6.591777,8.541
1160,series3_parallel2,354.6465,1.0,2.048,0.9828,4.4819,3.6786,0.6924,-10.1046,0.1849,3.4724,19.3124,0.0824,0.0112,0.3834,0.4481,0.2747,0.0027,0.3587,0.7649,0.031,3,0.0,8.470238,-10.1046
3661,parallel5,239.0534,4.0,5.3084,1.0779,1.4386,3.4751,2.8449,-2.2264,0.1962,2.7383,6.2014,0.7927,0.0024,0.1672,0.3964,0.4866,0.0033,0.1552,0.3165,0.3427,0,2.0,7.9011893,-2.2264
3939,series3_parallel2,284.6184,1.5,2.6926,0.4487,1.7063,5.504,2.5193,-3.8355,0.334,3.9308,4.4771,0.6897,0.0051,0.3813,0.484,0.0239,0.0126,0.4125,0.4998,0.0456,3,0.5849625,8.152885,-3.8355
1854,parallel5,354.8908,0.5,0.9289,1.7929,0.5833,2.0846,5.0311,-6.6979,0.3395,8.9589,19.0144,0.2104,0.0034,0.4708,0.3954,0.1978,0.0823,0.0488,0.37,0.0622,0,-1.0,8.471231,-6.6979
1479,parallel5,326.7828,0.1667,0.4661,1.9575,2.4505,4.9402,2.8634,-3.7852,0.0478,3.6296,10.8889,0.1731,0.071,0.0499,0.5009,0.2527,0.0016,0.4086,0.808,0.1559,0,-2.584674,8.352188,-3.7852
980,series3_parallel2,195.8633,4.0,0.4997,3.3406,2.5413,3.7411,1.5557,9.6524,0.3549,6.6971,10.4359,0.7619,0.0021,0.1842,0.4638,0.0522,0.0495,0.0605,0.3702,0.5888,3,2.0,7.6137033,9.6524
3630,series3_parallel2,65.8022,4.0,4.4684,0.857,3.4052,5.7637,1.0647,-6.0403,0.2754,8.1021,14.0684,0.1118,0.0235,0.0877,0.2995,0.0708,0.0022,0.237,0.1948,0.0483,3,2.0,6.040064,-6.0403
675,parallel5,74.8321,0.3333,5.629,2.609,1.2058,0.467,0.5721,11.2309,0.2753,5.2523,16.1504,0.272,0.0113,0.309,0.5017,0.0766,0.1126,0.0549,0.5837,0.1136,0,-1.5851068,6.2255855,11.2309
2639,series3_parallel2,692.6305,2.0,4.963,3.8266,0.2691,0.5691,2.9701,2.0604,0.0896,3.8764,10.9398,0.3453,0.0021,0.2632,0.464,0.0238,0.0739,0.2285,0.624,0.1595,3,1.0,9.435942,2.0604
3917,series3,538.3617,0.3333,3.5277,1.5314,3.4116,3.3037,1.4082,-6.4067,0.2925,5.9955,9.7427,0.0832,0.0595,0.0613,0.7068,0.0827,0.0024,0.3415,0.4816,0.3445,2,-1.5851068,9.072432,-6.4067
2569,series2x2_parallel1,249.2274,4.0,2.781,4.4212,5.247,0.5141,4.8447,-7.4984,0.2875,3.086,16.2595,0.2387,0.0258,0.0393,0.8214,0.4036,0.0054,0.3361,0.2087,0.7991,1,2.0,7.961319,-7.4984
2091,parallel5,802.3287,4.0,3.2459,1.1703,0.5138,1.7118,1.1987,9.0884,0.4192,4.7997,0.804,0.7228,0.062,0.0302,0.2474,0.1085,0.0017,0.0456,0.2841,0.2211,0,2.0,9.648049,9.0884
2114,series2x2_parallel1,161.3257,4.0,2.5909,0.6166,2.6523,2.0942,2.8359,-9.3733,0.3011,7.1637,9.7099,0.7935,0.0524,0.061,0.5046,0.0341,0.0013,0.1548,0.599,0.7981,1,2.0,7.3338323,-9.3733
2724,parallel5,202.4762,1.0,0.3815,2.0434,4.5309,1.0606,0.3074,-11.9007,0.1212,0.4778,9.579,0.3743,0.0083,0.0518,0.5046,0.225,0.0201,0.1379,0.5167,0.0785,0,0.0,7.6616087,-11.9007
87,series3_parallel2,293.6643,0.6667,3.2553,5.0854,1.0314,0.2283,0.1676,-3.347,0.095,6.6448,13.9429,0.1588,0.0075,0.0467,0.4296,0.1578,0.002,0.434,0.2892,0.0325,3,-0.58489037,8.198024,-3.347
997,series3_parallel2,617.1608,1.0,0.3996,3.5375,0.6286,2.2215,4.9817,-11.7662,0.1789,6.1069,7.5319,0.4287,0.0246,0.1328,0.6792,0.4973,0.0353,0.1165,0.8145,0.4079,3,0.0,9.269503,-11.7662
2885,series3_parallel2,753.9486,0.25,1.7122,1.6832,0.6394,1.7644,3.5187,-6.2277,0.4212,2.1151,6.0619,0.6319,0.0197,0.0625,0.3096,0.1213,0.0015,0.1884,0.7472,0.1833,3,-2.0,9.558322,-6.2277
3116,series3,360.4025,4.0,1.2819,2.9711,0.6809,0.5461,3.2303,0.6309,0.0699,6.9843,1.2046,0.2613,0.0074,0.1218,0.7137,0.4187,0.0044,0.1144,0.5586,0.045,2,2.0,8.493465,0.6309
93,parallel5,101.7541,3.0,0.3644,5.3761,0.9483,0.83,3.0442,-11.3388,0.0294,8.1446,21.7505,0.5641,0.0093,0.1153,0.8283,0.1041,0.0142,0.0728,0.5111,0.1503,0,1.5849625,6.668943,-11.3388
250,series3,157.6277,0.1667,1.6726,0.5936,1.3114,1.8719,5.0103,6.7579,0.0793,4.115,18.8963,0.386,0.0471,0.2569,0.278,0.0909,0.0034,0.1975,0.2125,0.0543,2,-2.584674,7.3003774,6.7579
2689,series3_parallel2,79.9051,3.0,1.4449,2.1874,1.8856,3.5967,4.7275,-9.4505,0.4039,0.0158,6.759,0.774,0.0027,0.4485,0.4902,0.0225,0.0055,0.0901,0.2706,0.1373,3,1.5849625,6.3202157,-9.4505
2110,parallel5,82.4117,0.6667,2.4304,1.0346,0.4026,4.9823,0.4632,9.9337,0.1845,6.9754,8.6578,0.6652,0.0075,0.0874,0.7831,0.0565,0.0497,0.6311,0.8543,0.1953,0,-0.58489037,6.364777,9.9337
2851,parallel5,351.6615,1.0,4.5209,2.6745,0.7951,0.592,5.6859,-10.3351,0.2599,6.9012,12.2606,0.7354,0.0115,0.2246,0.2659,0.0406,0.0027,0.0713,0.4375,0.1111,0,0.0,8.458043,-10.3351
718,series3,160.8103,0.25,3.0619,3.492,1.5494,1.6173,1.9984,-6.7577,0.2785,5.2782,10.4816,0.6027,0.0784,0.0347,0.5817,0.4543,0.0036,0.1154,0.9287,0.1853,2,-2.0,7.329216,-6.7577
1957,series3_parallel2,86.5244,0.125,2.227,4.4233,4.0148,1.8549,3.8985,-6.3913,0.2935,3.5876,10.5054,0.2074,0.0073,0.1167,0.6671,0.0425,0.0074,0.1263,0.7554,0.1245,3,-3.0,6.435035,-6.3913
3731,series3_parallel2,180.8616,3.0,2.6385,1.3625,3.0245,0.8725,3.7386,-4.8701,0.1833,2.0257,11.1861,0.3738,0.0641,0.0305,0.7678,0.5948,0.0016,0.0799,0.8919,0.6302,3,1.5849625,7.498742,-4.8701
2227,series3,390.6239,4.0,3.9972,5.9981,1.3938,3.2464,5.5966,10.6095,0.2469,6.8345,2.8099,0.4385,0.0339,0.1335,0.3777,0.3568,0.0026,0.0437,0.8046,0.758,2,2.0,8.609636,10.6095
1432,series2x2_parallel1,459.3258,0.6667,3.7492,1.0418,0.7001,2.779,3.7809,-0.4447,0.2072,0.6005,12.52,0.7789,0.0064,0.0585,0.8106,0.4691,0.0057,0.4154,0.8057,0.1496,1,-0.58489037,8.843374,-0.4447
3862,series2x2_parallel1,205.1205,0.125,0.2893,1.1523,0.9913,2.0174,3.251,-3.7998,0.3386,2.4977,9.6331,0.2525,0.0087,0.1355,0.6427,0.5654,0.0054,0.1369,0.3262,0.0435,1,-3.0,7.680328,-3.7998
99,series3_parallel2,87.2949,1.0,3.8386,0.9843,5.1127,0.4383,1.9906,8.2307,0.3746,7.0005,19.4001,0.1429,0.0213,0.1146,0.5611,0.0576,0.0058,0.5832,0.2361,0.0647,3,0.0,6.4478254,8.2307
1630,parallel5,67.2887,2.0,0.3771,1.3186,0.4719,0.6346,2.1283,-1.4535,0.038,3.1035,5.2857,0.5955,0.0262,0.1023,0.2517,0.0422,0.0135,0.631,0.3628,0.0857,0,1.0,6.0722923,-1.4535
3587,series2x2_parallel1,247.193,4.0,1.8726,3.1271,5.8282,0.3062,3.3439,-6.384,0.1152,3.2508,4.4745,0.4368,0.016,0.0742,0.44,0.6285,0.0054,0.4451,0.7606,0.5822,1,2.0,7.949494,-6.384
2238,series3_parallel2,752.6823,1.5,5.0851,4.3995,0.2416,4.3731,2.5353,7.4635,0.2611,0.5701,15.5024,0.0163,0.0092,0.231,0.59,0.0313,0.016,0.1013,0.5313,0.0474,3,0.5849625,9.555898,7.4635
416,parallel5,211.2088,0.1667,1.1828,3.9082,1.3945,3.5964,3.2565,0.6533,0.3998,2.238,15.7976,0.1073,0.0029,0.073,0.8312,0.1283,0.0034,0.3517,0.1846,0.685,0,-2.584674,7.722526,0.6533
1735,series3,419.5631,0.2,4.0227,0.6853,0.2053,3.1652,1.1989,-9.8655,0.0295,3.7375,9.362,0.6324,0.0357,0.0325,0.3096,0.1378,0.078,0.2452,0.8025,0.1265,2,-2.321928,8.712744,-9.8655
2163,parallel5,119.6833,0.1667,4.0836,4.3795,3.1179,2.2181,3.4985,6.732,0.3564,0.2499,7.2903,0.664,0.0062,0.0743,0.8054,0.183,0.0066,0.5281,0.4045,0.0705,0,-2.584674,6.903078,6.732
2454,parallel5,451.8014,2.0,1.8158,1.049,3.1876,2.8238,2.1019,4.4514,0.1926,8.8892,11.5012,0.6582,0.0112,0.0422,0.3114,0.0624,0.0091,0.1798,0.3558,0.4883,0,1.0,8.819545,4.4514
1279,series3_parallel2,482.6892,2.0,1.2604,0.582,1.4096,3.5391,3.0768,10.7423,0.4474,0.1333,21.9549,0.7019,0.0684,0.0914,0.3978,0.3519,0.0305,0.0525,0.6074,0.0419,3,1.0,8.91495,10.7423
927,series3_parallel2,651.7578,0.3333,4.4093,5.1423,3.3939,0.4898,3.2326,1.389,0.2924,0.1244,15.0451,0.1936,0.077,0.0743,0.3082,0.0249,0.119,0.6254,0.5324,0.0301,3,-1.5851068,9.348192,1.389
2555,series3_parallel2,423.573,0.5,1.1372,2.3172,1.1413,4.6964,2.7692,-11.1073,0.0193,5.5515,4.3476,0.3896,0.0128,0.0809,0.3247,0.1161,0.0147,0.0444,0.4211,0.152,3,-1.0,8.726467,-11.1073
1385,series3_parallel2,551.8,0.3333,2.3836,5.3305,1.6283,4.0583,1.5544,-6.7779,0.1231,6.6568,3.3262,0.4434,0.0112,0.215,0.8373,0.4488,0.0497,0.2295,0.9465,0.0477,3,-1.5851068,9.108002,-6.7779
2433,parallel5,219.6549,2.0,0.1921,0.2886,2.224,3.8621,1.0957,-10.888,0.3695,7.1708,10.2942,0.2594,0.0439,0.0698,0.6963,0.036,0.0071,0.1047,0.4413,0.0817,0,1.0,7.7790947,-10.888
3638,series2x2_parallel1,456.5465,3.0,1.3418,3.6237,1.7256,0.445,0.6418,5.6194,0.0273,1.3562,14.439,0.5831,0.0666,0.4468,0.3408,0.4591,0.0094,0.0571,0.6477,0.1102,1,1.5849625,8.834618,5.6194
899,parallel5,429.6516,1.5,3.9676,4.1011,1.5664,3.4578,1.8887,10.6017,0.1478,4.8906,21.2493,0.4908,0.0127,0.3225,0.654,0.2828,0.021,0.0839,0.2746,0.0381,0,0.5849625,8.747024,10.6017
3245,series2x2_parallel1,381.867,0.3333,2.4625,0.6362,2.3088,2.7553,3.7147,-1.4838,0.2373,4.3441,1.8304,0.0209,0.0692,0.0734,0.7098,0.0429,0.0482,0.0486,0.2364,0.3928,1,-1.5851068,8.576926,-1.4838
351,series3,778.8928,0.1667,5.0808,1.0259,4.1066,4.0564,1.6167,-9.2899,0.1966,6.4836,17.3726,0.2969,0.0084,0.0358,0.7892,0.0212,0.1108,0.1632,0.3684,0.1344,2,-2.584674,9.605281,-9.2899
174,series3_parallel2,83.8275,0.25,2.2837,1.5739,3.034,0.3481,1.312,-11.9363,0.4012,6.327,14.7572,0.5585,0.0042,0.2724,0.6544,0.0945,0.025,0.1831,0.8329,0.3349,3,-2.0,6.389352,-11.9363
2157,series3,227.885,0.3333,1.3892,1.7265,1.2211,2.7311,0.4749,9.9828,0.1873,8.1473,17.5634,0.3521,0.0503,0.0588,0.8686,0.0494,0.0134,0.0455,0.6327,0.345,2,-1.5851068,7.832162,9.9828
2154,series3_parallel2,384.6444,0.6667,2.6094,1.7844,2.4108,3.7943,5.4217,-0.143,0.1512,6.3933,10.2085,0.3409,0.0053,0.2991,0.2775,0.2359,0.0195,0.3751,0.9038,0.0546,3,-0.58489037,8.587381,-0.143
26,parallel5,75.9253,0.125,1.556,1.3587,1.0109,0.9433,3.3758,11.7729,0.1343,6.9146,6.356,0.2386,0.01,0.2142,0.5869,0.0609,0.0082,0.0447,0.5112,0.4312,0,-3.0,6.2465086,11.7729
1222,parallel5,132.8068,1.5,0.9923,0.7777,0.7766,1.8318,0.7122,4.6435,0.0387,5.0092,9.2848,0.4145,0.0605,0.4122,0.6217,0.0663,0.0116,0.4896,0.1954,0.3423,0,0.5849625,7.053185,4.6435
520,parallel5,177.7923,0.5,4.2479,2.3928,1.0026,4.146,1.8998,4.0668,0.008,5.0375,12.5291,0.4451,0.0037,0.0454,0.7079,0.0331,0.0808,0.2339,0.6736,0.0311,0,-1.0,7.474049,4.0668
3820,series3,576.2099,0.5,2.1829,1.2425,0.5632,5.9159,5.8135,8.4714,0.2558,4.9612,4.0483,0.2911,0.0029,0.3015,0.4157,0.0317,0.003,0.0621,0.4297,0.3101,2,-1.0,9.17045,8.4714
3565,series3,283.7789,1.5,5.3044,5.7809,2.249,4.0006,4.1568,-9.9847,0.1249,7.5627,17.8446,0.6021,0.0269,0.047,0.5014,0.465,0.0057,0.1052,0.4863,0.1007,2,0.5849625,8.148623,-9.9847
1275,series3_parallel2,596.0922,0.125,0.7852,0.9355,2.2405,0.306,1.1467,10.8168,0.1388,5.2253,4.2101,0.7027,0.0289,0.2855,0.5309,0.0293,0.0038,0.1782,0.5306,0.0734,3,-3.0,9.219392,10.8168
12,parallel5,71.5667,0.125,3.7234,0.8032,3.9928,1.6283,1.4773,-9.4396,0.1072,0.3947,15.6191,0.5176,0.0022,0.0326,0.4043,0.0273,0.0403,0.0644,0.6261,0.079,0,-3.0,6.1612167,-9.4396
3195,series3,180.1603,0.5,3.1871,0.5025,3.4869,3.1486,3.5576,9.1866,0.1929,0.3739,9.022,0.4125,0.0622,0.1699,0.4678,0.0254,0.0117,0.2898,0.4815,0.111,2,-1.0,7.4931374,9.1866
1063,series3,164.5202,2.0,2.5415,2.4987,3.6635,3.7815,2.9425,3.2592,0.4103,3.1543,12.494,0.3274,0.01,0.1961,0.5349,0.0284,0.0016,0.5865,0.3507,0.3497,2,1.0,7.362121,3.2592
499,parallel5,521.7979,0.2,3.1425,1.2996,3.4704,4.2365,1.44,-5.8711,0.1774,2.6054,3.2209,0.6621,0.0666,0.0307,0.7784,0.1172,0.0035,0.1942,0.7332,0.0437,0,-2.321928,9.027348,-5.8711
579,parallel5,107.4371,1.5,1.8349,0.4083,0.9894,0.9532,0.5945,-2.4182,0.0051,8.5726,12.4724,0.0223,0.0112,0.3909,0.7067,0.2598,0.0012,0.3072,0.8483,0.2465,0,0.5849625,6.7473483,-2.4182
3547,series3_parallel2,172.3181,0.3333,4.0691,2.8346,0.1739,2.4507,1.6971,5.8396,0.3633,0.5386,1.5014,0.6837,0.0227,0.0333,0.4805,0.2832,0.0147,0.3404,0.7733,0.0421,3,-1.5851068,7.4289303,5.8396
1157,series2x2_parallel1,414.1609,0.2,1.9994,5.6702,2.1643,0.5943,4.9514,-11.5679,0.3003,8.4685,17.1937,0.2122,0.056,0.534,0.6071,0.0432,0.0819,0.1941,0.1795,0.2207,1,-2.321928,8.694048,-11.5679
2934,series2x2_parallel1,444.6193,0.5,0.279,1.4476,0.1929,0.1982,1.1373,4.5658,0.0249,1.988,14.9315,0.3442,0.0047,0.4676,0.2532,0.3719,0.0058,0.531,0.2254,0.0484,1,-1.0,8.796427,4.5658
857,parallel5,424.9977,0.25,1.0533,3.6859,2.2879,0.4372,0.1936,5.8644,0.2527,8.5076,16.8466,0.0998,0.0352,0.2359,0.7585,0.1552,0.0812,0.2638,0.4778,0.1418,0,-2.0,8.731311,5.8644
325,parallel5,252.8312,0.125,1.0216,3.4363,0.2148,0.211,1.0986,-5.5345,0.4204,4.0125,0.2519,0.0416,0.037,0.2967,0.7805,0.4726,0.0091,0.3416,0.4069,0.6184,0,-3.0,7.982031,-5.5345
1291,series2x2_parallel1,767.6125,0.5,5.0305,2.9845,2.54,0.1612,1.1203,10.0258,0.0016,0.514,20.307,0.4723,0.0074,0.2794,0.1835,0.0271,0.0017,0.4504,0.2872,0.3039,1,-1.0,9.584234,10.0258
471,series2x2_parallel1,149.3737,4.0,5.8028,4.0425,4.1086,2.7534,3.3866,10.511,0.0744,4.19,4.2157,0.2756,0.0107,0.118,0.2824,0.1728,0.0494,0.1628,0.245,0.1159,1,2.0,7.222782,10.511
367,series3_parallel2,74.5576,0.1667,3.109,3.4904,1.4547,0.3287,3.9763,-10.2858,0.2124,3.4702,18.0738,0.3521,0.0027,0.1225,0.6017,0.3107,0.0031,0.4191,0.1431,0.0445,3,-2.584674,6.2202835,-10.2858
3327,series2x2_parallel1,620.0244,2.0,4.3742,1.9861,2.4599,2.7914,1.6503,11.5042,0.0752,3.2804,8.6435,0.3008,0.0513,0.2422,0.5696,0.0331,0.0619,0.2309,0.2414,0.1136,1,1.0,9.276181,11.5042
1842,series3_parallel2,163.6821,3.0,3.3486,3.5962,0.6828,1.6447,0.6106,8.721,0.198,5.9107,8.8716,0.0308,0.026,0.084,0.5262,0.135,0.0116,0.2477,0.4033,0.2125,3,1.5849625,7.3547525,8.721
1802,series3_parallel2,66.3507,1.0,4.8184,0.2871,0.8002,1.6491,0.7107,8.3977,0.3469,7.2299,4.6886,0.3746,0.0422,0.5146,0.818,0.0475,0.005,0.4575,0.4343,0.3334,3,0.0,6.0520396,8.3977
3788,parallel5,242.6307,4.0,0.7736,2.5816,5.0038,4.1896,0.9647,2.188,0.3332,0.9139,18.9996,0.2389,0.0239,0.1059,0.3265,0.1804,0.1119,0.2346,0.4859,0.1299,0,2.0,7.9226184,2.188
