id,algorithm,frequencia_base,ratio_carrier,index_12,index_23,index_3c,index_4c,index_5c,detune_carrier,feedback,lfo_rate,lfo_depth_cents,key_scaling,ratio_log2,freq_log2,algorithm_idx,algorithm_prefix_idx,algorithm_suffix_idx
3757,parallel5,334.2834,2.0,3.8021,2.7184,0.4222,0.8847,3.4679,0.0,0.0,0.0,0.0,0.0,1.0,8.384928,0,0,3
2138,parallel5,371.1264,0.1667,0.3289,3.7899,1.7885,3.7967,3.8227,0.0,0.0,0.0,0.0,0.0,-2.584674,8.535767,0,0,3
2170,series2x2_parallel1,119.5322,2.0,1.056,1.4221,5.4808,1.7066,0.6974,0.0,0.0,0.0,0.0,0.0,1.0,6.9012556,1,1,1
1638,series2x2_parallel1,178.4153,3.0,3.1985,4.0882,1.7295,3.8818,0.3031,0.0,0.0,0.0,0.0,0.0,1.5849625,7.4790955,1,1,1
1635,series3,100.9619,2.0,3.338,3.5139,4.2012,1.1132,3.1574,0.0,0.0,0.0,0.0,0.0,1.0,6.657667,2,2,0
478,series3_parallel2,302.491,0.2,1.4912,2.892,0.6148,0.9579,1.6171,0.0,0.0,0.0,0.0,0.0,-2.321928,8.240748,3,2,2
3472,series3_parallel2,73.8699,4.0,2.8513,1.611,2.7545,3.5009,1.2416,0.0,0.0,0.0,0.0,0.0,2.0,6.206915,3,2,2
3305,series2x2_parallel1,222.7205,0.25,1.5935,2.8266,2.2594,4.1448,0.6739,0.0,0.0,0.0,0.0,0.0,-2.0,7.7990904,1,1,1
2540,series2x2_parallel1,171.6602,0.125,0.6197,2.8449,0.9176,3.955,2.8853,0.0,0.0,0.0,0.0,0.0,-3.0,7.423412,1,1,1
2596,series3,755.7637,2.0,2.7003,0.4157,0.266,0.8667,0.5973,0.0,0.0,0.0,0.0,0.0,1.0,9.561791,2,2,0
2766,parallel5,321.063,0.2,3.6062,0.7097,5.703,3.6698,1.6434,0.0,0.0,0.0,0.0,0.0,-2.321928,8.326713,0,0,3
303,series3,158.4644,4.0,2.1949,0.8415,3.4532,1.2995,1.2933,0.0,0.0,0.0,0.0,0.0,2.0,7.308015,2,2,0
924,series3_parallel2,203.2107,0.125,1.5083,1.1155,3.7937,2.94,1.7667,0.0,0.0,0.0,0.0,0.0,-3.0,7.6668324,3,2,2
515,series2x2_parallel1,99.4277,1.5,0.8628,1.6767,1.2025,2.2384,3.6308,0.0,0.0,0.0,0.0,0.0,0.5849625,6.635576,1,1,1
3988,parallel5,297.8457,1.0,5.9138,3.482,1.9639,1.9501,1.4731,0.0,0.0,0.0,0.0,0.0,0.0,8.218421,0,0,3
1851,series3_parallel2,305.8182,0.2,3.9384,1.1065,5.6449,0.3437,0.9488,0.0,0.0,0.0,0.0,0.0,-2.321928,8.256531,3,2,2
179,series3,152.4392,3.0,2.2549,1.0438,4.4174,0.7384,0.8135,0.0,0.0,0.0,0.0,0.0,1.5849625,7.25209,2,2,0
1671,series3_parallel2,86.9224,1.5,1.2808,0.2384,2.3486,2.1762,2.3908,0.0,0.0,0.0,0.0,0.0,0.5849625,6.441656,3,2,2
3832,series3_parallel2,170.3903,2.0,3.3463,0.6227,3.3828,0.4426,2.4078,0.0,0.0,0.0,0.0,0.0,1.0,7.412699,3,2,2
1289,series2x2_parallel1,127.8766,0.125,0.1919,3.8022,2.9382,3.5813,4.7893,0.0,0.0,0.0,0.0,0.0,-3.0,6.9986086,1,1,1
2339,series3_parallel2,555.2805,0.3333,3.6837,1.2572,3.4744,3.9143,1.0792,0.0,0.0,0.0,0.0,0.0,-1.5851068,9.117073,3,2,2
606,series2x2_parallel1,88.7762,4.0,1.1867,1.9774,3.9859,5.3606,1.1665,0.0,0.0,0.0,0.0,0.0,2.0,6.472101,1,1,1
2937,series2x2_parallel1,67.6358,0.25,0.5339,1.2225,2.1124,0.5853,3.4011,0.0,0.0,0.0,0.0,0.0,-2.0,6.0797153,1,1,1
925,series3_parallel2,185.7454,0.2,0.6625,1.1224,3.7082,1.121,2.0984,0.0,0.0,0.0,0.0,0.0,-2.321928,7.537183,3,2,2
940,series2x2_parallel1,509.3133,0.5,0.7351,1.6343,2.2249,1.6247,3.1397,0.0,0.0,0.0,0.0,0.0,-1.0,8.99241,1,1,1
430,series3,697.2383,0.3333,0.5058,4.056,0.183,4.3845,0.9501,0.0,0.0,0.0,0.0,0.0,-1.5851068,9.445508,2,2,0
836,series2x2_parallel1,663.4818,0.125,2.2174,1.0767,4.6106,2.5819,3.9789,0.0,0.0,0.0,0.0,0.0,-3.0,9.373913,1,1,1
3446,series2x2_parallel1,130.8627,0.5,3.8573,1.3449,1.5514,2.5255,2.6537,0.0,0.0,0.0,0.0,0.0,-1.0,7.03191,1,1,1
1824,series2x2_parallel1,158.7479,0.1667,5.4049,1.3536,4.0703,3.7198,0.9859,0.0,0.0,0.0,0.0,0.0,-2.584674,7.3105936,1,1,1
407,series3_parallel2,356.6165,0.6667,2.8775,1.0894,2.1007,3.6635,1.1148,0.0,0.0,0.0,0.0,0.0,-0.58489037,8.4782295,3,2,2
1111,parallel5,572.073,0.5,4.4941,3.2628,0.7949,1.3902,3.6093,0.0,0.0,0.0,0.0,0.0,-1.0,9.160055,0,0,3
900,parallel5,752.1067,2.0,5.1335,3.1654,0.4975,3.4919,0.9987,0.0,0.0,0.0,0.0,0.0,1.0,9.554793,0,0,3
2537,series3,105.8897,1.0,2.239,0.18,2.3877,2.8956,2.7572,0.0,0.0,0.0,0.0,0.0,0.0,6.7264185,2,2,0
3756,series2x2_parallel1,129.5852,1.0,0.2086,2.3407,3.4256,1.0837,1.2113,0.0,0.0,0.0,0.0,0.0,0.0,7.0177574,1,1,1
827,series2x2_parallel1,673.7358,1.0,1.4987,2.2402,2.9649,2.8187,3.9658,0.0,0.0,0.0,0.0,0.0,0.0,9.396039,1,1,1
3807,series3_parallel2,311.6619,0.3333,0.2606,1.93,1.319,5.6399,3.1706,0.0,0.0,0.0,0.0,0.0,-1.5851068,8.283838,3,2,2
808,series3,769.387,0.1667,4.0342,2.7074,3.068,0.5919,0.2581,0.0,0.0,0.0,0.0,0.0,-2.584674,9.587565,2,2,0
2539,series3_parallel2,791.8387,3.0,1.4003,5.7299,2.4172,1.5754,5.0657,0.0,0.0,0.0,0.0,0.0,1.5849625,9.629063,3,2,2
1984,series2x2_parallel1,65.6114,0.6667,0.3082,0.6745,1.1562,3.2767,4.9483,0.0,0.0,0.0,0.0,0.0,-0.58489037,6.0358744,1,1,1
729,series3,235.1379,0.125,0.9084,5.3102,5.7311,4.6646,3.934,0.0,0.0,0.0,0.0,0.0,-3.0,7.877363,2,2,0
1584,series3,155.1081,0.125,1.5004,0.8458,0.8881,0.9621,2.3554,0.0,0.0,0.0,0.0,0.0,-3.0,7.27713,2,2,0
1083,series2x2_parallel1,149.0144,0.2,3.7183,5.3874,0.8564,1.9729,4.0039,0.0,0.0,0.0,0.0,0.0,-2.321928,7.219308,1,1,1
3698,series3_parallel2,173.2156,3.0,0.6341,1.2351,3.3959,2.2097,0.9795,0.0,0.0,0.0,0.0,0.0,1.5849625,7.436425,3,2,2
144,series2x2_parallel1,146.2327,0.3333,5.5959,0.6593,0.7586,1.1176,1.9376,0.0,0.0,0.0,0.0,0.0,-1.5851068,7.192122,1,1,1
737,parallel5,169.019,2.0,3.7842,1.0938,1.6233,0.2143,4.1716,0.0,0.0,0.0,0.0,0.0,1.0,7.4010415,0,0,3
364,series3,855.4899,0.1667,0.9502,2.0753,1.1463,0.3098,0.9317,0.0,0.0,0.0,0.0,0.0,-2.584674,9.740607,2,2,0
3379,parallel5,90.2059,0.5,1.8023,1.8241,1.6094,0.3193,1.8372,0.0,0.0,0.0,0.0,0.0,-1.0,6.49515,0,0,3
4002,parallel5,806.9388,1.0,5.0197,2.5639,3.5181,3.4959,5.6195,0.0,0.0,0.0,0.0,0.0,0.0,9.656316,0,0,3
951,parallel5,83.6682,3.0,0.5969,4.1887,3.8154,4.0059,4.0732,0.0,0.0,0.0,0.0,0.0,1.5849625,6.3866076,0,0,3
2423,parallel5,82.4802,0.2,2.1716,1.5057,1.201,1.5293,5.3521,0.0,0.0,0.0,0.0,0.0,-2.321928,6.365976,0,0,3
328,series2x2_parallel1,495.4366,3.0,0.6757,0.6926,3.7086,5.211,1.143,0.0,0.0,0.0,0.0,0.0,1.5849625,8.952557,1,1,1
1759,series3_parallel2,774.2558,0.2,5.5965,0.4268,1.0581,1.5968,1.9389,0.0,0.0,0.0,0.0,0.0,-2.321928,9.596666,3,2,2
2293,series3_parallel2,627.717,0.1667,2.8086,4.0936,5.97,3.351,0.2952,0.0,0.0,0.0,0.0,0.0,-2.584674,9.29397,3,2,2
3216,parallel5,488.3595,2.0,3.5499,1.7447,0.8738,3.7541,1.5687,0.0,0.0,0.0,0.0,0.0,1.0,8.9318,0,0,3
2884,parallel5,96.7558,0.6667,2.2973,0.8983,4.1138,0.2113,1.2568,0.0,0.0,0.0,0.0,0.0,-0.58489037,6.5962763,0,0,3
3062,series3_parallel2,74.9825,1.5,2.1246,2.9332,0.8652,0.6688,2.0501,0.0,0.0,0.0,0.0,0.0,0.5849625,6.228482,3,2,2
3700,series3,310.461,3.0,0.3917,3.1654,3.7567,1.4126,4.7236,0.0,0.0,0.0,0.0,0.0,1.5849625,8.278268,2,2,0
2321,series2x2_parallel1,164.449,0.1667,3.8208,2.8479,2.823,0.9129,0.2671,0.0,0.0,0.0,0.0,0.0,-2.584674,7.3614964,1,1,1
1858,series3,807.1515,1.5,2.203,0.5325,3.6632,0.3861,4.0298,0.0,0.0,0.0,0.0,0.0,0.5849625,9.656695,2,2,0
4010,series2x2_parallel1,144.1973,1.0,2.5437,2.4799,5.9356,0.2537,4.1641,0.0,0.0,0.0,0.0,0.0,0.0,7.1719003,1,1,1
2599,series3,81.1203,1.5,4.8923,4.5642,3.7281,0.9826,0.6143,0.0,0.0,0.0,0.0,0.0,0.5849625,6.341991,2,2,0
2297,series2x2_parallel1,461.9925,0.125,0.8971,1.3838,1.5415,0.163,0.9956,0.0,0.0,0.0,0.0,0.0,-3.0,8.851726,1,1,1
6,series3_parallel2,71.1486,4.0,0.7173,1.0408,0.6476,4.9282,2.1489,0.0,0.0,0.0,0.0,0.0,2.0,6.1527634,3,2,2
3681,series2x2_parallel1,338.2058,2.0,0.5457,1.1495,3.4529,5.6769,1.1233,0.0,0.0,0.0,0.0,0.0,1.0,8.401757,1,1,1
743,series2x2_parallel1,747.6312,0.6667,0.9308,0.4083,0.259,1.5576,0.4578,0.0,0.0,0.0,0.0,0.0,-0.58489037,9.546183,1,1,1
1795,series3_parallel2,251.8931,0.6667,1.2306,0.2866,3.0148,0.1634,1.6515,0.0,0.0,0.0,0.0,0.0,-0.58489037,7.976668,3,2,2
3926,parallel5,702.9399,0.1667,1.2576,1.5743,2.5313,3.8217,1.1625,0.0,0.0,0.0,0.0,0.0,-2.584674,9.457257,0,0,3
3513,series3,69.1416,0.1667,2.2948,0.2354,5.6222,1.2101,0.7354,0.0,0.0,0.0,0.0,0.0,-2.584674,6.111482,2,2,0
3134,series2x2_parallel1,157.1699,0.1667,0.6062,1.7433,2.0464,3.6307,0.7579,0.0,0.0,0.0,0.0,0.0,-2.584674,7.296181,1,1,1
3070,series3_parallel2,91.3316,0.125,3.1198,3.943,3.7789,1.4267,0.3299,0.0,0.0,0.0,0.0,0.0,-3.0,6.513042,3,2,2
3262,series3,563.5659,0.2,1.5384,0.4052,0.5918,2.8746,4.3512,0.0,0.0,0.0,0.0,0.0,-2.321928,9.13844,2,2,0
2620,series3,121.1545,0.25,1.2047,1.6063,1.2977,1.6457,1.1186,0.0,0.0,0.0,0.0,0.0,-2.0,6.9207044,2,2,0
3117,series3_parallel2,185.8827,0.1667,2.7401,4.191,0.5685,4.0532,1.59,0.0,0.0,0.0,0.0,0.0,-2.584674,7.5382485,3,2,2
390,series2x2_parallel1,118.517,4.0,2.3058,1.497,1.7636,3.3598,2.0742,0.0,0.0,0.0,0.0,0.0,2.0,6.8889503,1,1,1
3789,parallel5,583.3311,0.25,2.1027,1.1352,0.3623,2.3396,3.9767,0.0,0.0,0.0,0.0,0.0,-2.0,9.188171,0,0,3
937,parallel5,73.4338,0.2,2.9359,1.5403,2.7126,1.1329,1.2191,0.0,0.0,0.0,0.0,0.0,-2.321928,6.1983724,0,0,3
1228,parallel5,836.765,0.2,2.1046,4.1979,5.1004,0.9027,1.3862,0.0,0.0,0.0,0.0,0.0,-2.321928,9.708678,0,0,3
1865,series2x2_parallel1,227.3385,0.125,4.3675,5.8264,4.1147,5.9126,3.3884,0.0,0.0,0.0,0.0,0.0,-3.0,7.828698,1,1,1
2863,parallel5,158.2447,0.2,0.4758,2.8326,0.2957,4.0532,2.6642,0.0,0.0,0.0,0.0,0.0,-2.321928,7.3060136,0,0,3
858,series3,104.0169,0.3333,2.5869,1.787,3.3829,0.7028,5.8867,0.0,0.0,0.0,0.0,0.0,-1.5851068,6.700674,2,2,0
2192,series2x2_parallel1,406.8335,0.125,3.1697,1.0535,4.8468,0.2969,0.2308,0.0,0.0,0.0,0.0,0.0,-3.0,8.668295,1,1,1
978,series3_parallel2,655.0945,0.6667,1.9462,4.7661,2.1188,2.4582,0.3769,0.0,0.0,0.0,0.0,0.0,-0.58489037,9.355559,3,2,2
3734,series2x2_parallel1,679.9134,1.0,1.8952,4.7069,0.2846,3.6647,1.5293,0.0,0.0,0.0,0.0,0.0,0.0,9.409207,1,1,1
3189,parallel5,124.9702,0.25,3.86,0.7004,0.4563,5.7642,2.7826,0.0,0.0,0.0,0.0,0.0,-2.0,6.9654403,0,0,3
1181,series2x2_parallel1,139.2963,1.5,2.9918,2.8625,0.4183,3.2132,0.6621,0.0,0.0,0.0,0.0,0.0,0.5849625,7.122013,1,1,1
2917,series3,152.5713,0.2,1.0943,1.213,2.6603,2.5861,4.0514,0.0,0.0,0.0,0.0,0.0,-2.321928,7.25334,2,2,0
1978,series3_parallel2,70.7184,0.25,0.6509,2.4142,0.8583,1.2886,0.8403,0.0,0.0,0.0,0.0,0.0,-2.0,6.144014,3,2,2
453,series3_parallel2,331.4745,0.25,5.682,4.0262,5.338,2.9363,3.6014,0.0,0.0,0.0,0.0,0.0,-2.0,8.372754,3,2,2
1343,series3_parallel2,66.9061,1.5,2.6029,3.3595,2.7241,0.5397,1.6058,0.0,0.0,0.0,0.0,0.0,0.5849625,6.064066,3,2,2
2751,series3_parallel2,92.5838,0.3333,0.3314,3.2435,0.1734,2.5767,3.2226,0.0,0.0,0.0,0.0,0.0,-1.5851068,6.532688,3,2,2
2184,series3_parallel2,789.303,2.0,3.5169,4.0458,0.9592,4.3825,0.4036,0.0,0.0,0.0,0.0,0.0,1.0,9.624435,3,2,2
222,series2x2_parallel1,390.3148,0.125,5.375,1.2915,3.3804,3.8757,2.4605,0.0,0.0,0.0,0.0,0.0,-3.0,8.608495,1,1,1
2612,parallel5,70.3162,1.0,0.7612,0.4077,3.8492,2.9892,0.5718,0.0,0.0,0.0,0.0,0.0,0.0,6.135785,0,0,3
1920,series2x2_parallel1,75.8879,0.1667,0.2811,0.4097,1.6958,5.0851,4.7004,0.0,0.0,0.0,0.0,0.0,-2.584674,6.245798,1,1,1
654,parallel5,465.9486,0.6667,1.8462,2.9813,3.4731,1.8963,2.3012,0.0,0.0,0.0,0.0,0.0,-0.58489037,8.864027,0,0,3
813,series3,543.0348,2.0,4.0033,3.5539,1.0675,2.2283,4.7968,0.0,0.0,0.0,0.0,0.0,1.0,9.084901,2,2,0
1699,series2x2_parallel1,578.7672,0.1667,1.5574,3.3558,4.2964,4.0746,2.0732,0.0,0.0,0.0,0.0,0.0,-2.584674,9.17684,1,1,1
625,series3,232.3052,1.5,1.657,4.3526,2.5647,2.0725,3.7349,0.0,0.0,0.0,0.0,0.0,0.5849625,7.8598776,2,2,0
7,series3,214.3968,1.0,0.1571,4.1414,1.314,2.4956,5.9652,0.0,0.0,0.0,0.0,0.0,0.0,7.7441397,2,2,0
1719,series2x2_parallel1,82.7936,0.125,1.5075,2.2605,3.8059,3.6803,0.6127,0.0,0.0,0.0,0.0,0.0,-3.0,6.3714476,1,1,1
699,parallel5,229.605,0.5,1.0875,2.1512,2.4061,5.6636,4.2059,0.0,0.0,0.0,0.0,0.0,-1.0,7.8430104,0,0,3
416,series3,854.7033,1.0,4.0188,2.1384,1.534,1.8656,5.9277,0.0,0.0,0.0,0.0,0.0,0.0,9.73928,2,2,0
1833,series2x2_parallel1,267.8425,0.5,2.7053,2.6956,3.3701,1.9576,1.7315,0.0,0.0,0.0,0.0,0.0,-1.0,8.065241,1,1,1
1311,series3,227.686,0.5,0.7633,1.6456,1.1322,3.3382,3.964,0.0,0.0,0.0,0.0,0.0,-1.0,7.8309016,2,2,0
2871,series3_parallel2,182.7918,3.0,5.4802,0.3271,1.8356,0.218,1.273,0.0,0.0,0.0,0.0,0.0,1.5849625,7.5140576,3,2,2
721,parallel5,142.763,0.2,0.177,0.8744,2.9192,3.9177,2.7979,0.0,0.0,0.0,0.0,0.0,-2.321928,7.1574783,0,0,3
3304,parallel5,210.8286,0.6667,0.8958,0.8016,1.2139,1.787,2.042,0.0,0.0,0.0,0.0,0.0,-0.58489037,7.719927,0,0,3
1752,series2x2_parallel1,171.7255,2.0,0.8168,5.2551,1.2091,1.3352,3.46,0.0,0.0,0.0,0.0,0.0,1.0,7.4239607,1,1,1
2968,series3,112.5164,0.2,1.5767,4.028,1.4594,1.5646,0.3427,0.0,0.0,0.0,0.0,0.0,-2.321928,6.8139915,2,2,0
2514,parallel5,226.6869,0.6667,2.5418,1.8667,1.4757,2.3285,3.7681,0.0,0.0,0.0,0.0,0.0,-0.58489037,7.8245573,0,0,3
2299,parallel5,278.7663,0.1667,3.636,3.2383,0.5454,3.3629,3.4394,0.0,0.0,0.0,0.0,0.0,-2.584674,8.122912,0,0,3
581,series3,435.9025,0.3333,2.3971,3.6212,0.449,2.9879,0.297,0.0,0.0,0.0,0.0,0.0,-1.5851068,8.767861,2,2,0
1500,series3_parallel2,111.2152,0.1667,0.302,0.5276,2.7901,4.0687,1.4674,0.0,0.0,0.0,0.0,0.0,-2.584674,6.79721,3,2,2
51,series3_parallel2,167.5577,0.25,2.0167,5.5036,0.3347,4.039,3.7896,0.0,0.0,0.0,0.0,0.0,-2.0,7.388514,3,2,2
2241,series2x2_parallel1,211.0985,2.0,5.2513,0.2243,0.4696,0.6542,1.9371,0.0,0.0,0.0,0.0,0.0,1.0,7.7217727,1,1,1
1318,parallel5,302.923,0.6667,4.1259,1.0455,2.8354,3.7908,0.4948,0.0,0.0,0.0,0.0,0.0,-0.58489037,8.242807,0,0,3
957,series2x2_parallel1,103.6054,0.25,0.771,1.5776,3.5773,2.8438,1.92,0.0,0.0,0.0,0.0,0.0,-2.0,6.6949553,1,1,1
1461,parallel5,329.3972,4.0,1.8562,0.4021,1.3461,0.9317,3.0062,0.0,0.0,0.0,0.0,0.0,2.0,8.363685,0,0,3
162,series3_parallel2,400.5736,0.125,0.8925,2.6993,2.108,4.2174,3.8023,0.0,0.0,0.0,0.0,0.0,-3.0,8.645924,3,2,2
3146,parallel5,98.2435,2.0,0.7827,4.4757,3.9043,0.613,0.573,0.0,0.0,0.0,0.0,0.0,1.0,6.61829,0,0,3
138,series3,304.3708,0.125,2.6023,0.3279,0.7123,0.7004,4.0645,0.0,0.0,0.0,0.0,0.0,-3.0,8.249686,2,2,0
3161,series3_parallel2,66.6609,3.0,0.3098,1.7564,2.9032,2.2341,0.5221,0.0,0.0,0.0,0.0,0.0,1.5849625,6.0587687,3,2,2
2624,series3,411.8771,4.0,1.5938,4.5248,1.0796,0.5632,1.7031,0.0,0.0,0.0,0.0,0.0,2.0,8.68607,2,2,0
676,parallel5,164.993,1.5,1.3014,0.7898,0.8571,2.9483,1.9005,0.0,0.0,0.0,0.0,0.0,0.5849625,7.366261,0,0,3
3593,series3,438.4089,0.1667,3.1832,4.6633,0.8986,1.2417,2.6768,0.0,0.0,0.0,0.0,0.0,-2.584674,8.776134,2,2,0
3177,series2x2_parallel1,117.5429,0.2,2.6145,0.7714,0.5667,3.5342,3.5909,0.0,0.0,0.0,0.0,0.0,-2.321928,6.8770437,1,1,1
1080,series3,226.3058,0.5,1.96,3.0758,1.2781,2.0509,0.9512,0.0,0.0,0.0,0.0,0.0,-1.0,7.8221297,2,2,0
2252,series2x2_parallel1,723.6297,4.0,2.2477,2.3944,2.5271,1.903,5.6606,0.0,0.0,0.0,0.0,0.0,2.0,9.499107,1,1,1
1782,parallel5,252.6525,1.5,3.6367,3.1443,5.2252,1.1221,2.4231,0.0,0.0,0.0,0.0,0.0,0.5849625,7.9810104,0,0,3
1233,series2x2_parallel1,682.8706,1.5,0.4934,0.2506,1.0063,0.6313,2.7679,0.0,0.0,0.0,0.0,0.0,0.5849625,9.415468,1,1,1
3645,series2x2_parallel1,152.0533,0.125,3.2003,2.5295,1.3887,4.0045,2.8262,0.0,0.0,0.0,0.0,0.0,-3.0,7.248433,1,1,1
59,series2x2_parallel1,312.068,3.0,3.5707,1.8656,1.2086,3.6984,0.8111,0.0,0.0,0.0,0.0,0.0,1.5849625,8.285717,1,1,1
3017,parallel5,167.6055,0.2,2.3329,1.5174,4.7047,3.9487,2.0454,0.0,0.0,0.0,0.0,0.0,-2.321928,7.3889256,0,0,3
1380,parallel5,92.5048,4.0,4.7931,5.3681,0.4514,0.533,2.9628,0.0,0.0,0.0,0.0,0.0,2.0,6.5314565,0,0,3
1250,series2x2_parallel1,558.0898,4.0,1.1764,0.1613,3.5845,2.2919,2.9804,0.0,0.0,0.0,0.0,0.0,2.0,9.124353,1,1,1
3585,series3,140.6221,0.125,2.58,0.4788,1.492,1.3635,0.9161,0.0,0.0,0.0,0.0,0.0,-3.0,7.1356797,2,2,0
405,parallel5,257.1025,4.0,0.9293,2.8584,1.5294,0.5526,1.4166,0.0,0.0,0.0,0.0,0.0,2.0,8.0062,0,0,3
974,series3_parallel2,506.3002,1.0,3.0353,2.7512,2.4879,5.7166,0.4342,0.0,0.0,0.0,0.0,0.0,0.0,8.98385,3,2,2
2810,series3_parallel2,66.6825,0.125,5.9977,5.5068,1.0514,5.0643,0.6623,0.0,0.0,0.0,0.0,0.0,-3.0,6.0592365,3,2,2
3463,series2x2_parallel1,608.8508,0.25,1.7958,0.4483,0.6134,5.5761,0.867,0.0,0.0,0.0,0.0,0.0,-2.0,9.249945,1,1,1
3880,series3,162.7222,0.3333,2.2048,0.6146,2.1187,5.2099,2.2344,0.0,0.0,0.0,0.0,0.0,-1.5851068,7.346267,2,2,0
3326,parallel5,842.4131,0.125,3.4181,0.9335,0.88,2.0523,1.2178,0.0,0.0,0.0,0.0,0.0,-3.0,9.718384,0,0,3
1294,series3,171.3166,0.1667,1.5313,1.0632,0.4399,0.851,2.2976,0.0,0.0,0.0,0.0,0.0,-2.584674,7.4205213,2,2,0
2753,series3,274.4857,2.0,3.4677,4.8104,5.4784,1.2086,3.3775,0.0,0.0,0.0,0.0,0.0,1.0,8.100587,2,2,0
3159,parallel5,208.7355,2.0,2.5402,3.8848,2.5553,2.0205,0.6738,0.0,0.0,0.0,0.0,0.0,1.0,7.705532,0,0,3
2407,series2x2_parallel1,332.433,0.25,2.6348,2.5656,0.468,3.6414,2.5807,0.0,0.0,0.0,0.0,0.0,-2.0,8.37692,1,1,1
1797,series3_parallel2,160.0835,0.25,0.8378,0.5543,0.7984,2.8498,4.0353,0.0,0.0,0.0,0.0,0.0,-2.0,7.322681,3,2,2
3394,parallel5,547.9757,0.125,1.3365,0.6085,0.664,4.5339,4.653,0.0,0.0,0.0,0.0,0.0,-3.0,9.097968,0,0,3
3476,series3_parallel2,526.872,3.0,1.1652,4.6672,5.5764,0.8501,3.4863,0.0,0.0,0.0,0.0,0.0,1.5849625,9.041308,3,2,2
719,parallel5,188.0311,3.0,2.9993,2.2965,2.682,1.1473,0.7703,0.0,0.0,0.0,0.0,0.0,1.5849625,7.5548277,0,0,3
2354,series2x2_parallel1,602.5614,0.3333,2.6456,1.6054,0.4791,1.0341,5.6238,0.0,0.0,0.0,0.0,0.0,-1.5851068,9.234964,1,1,1
2897,series2x2_parallel1,206.5845,1.5,0.6467,0.9269,2.2599,0.9684,4.0319,0.0,0.0,0.0,0.0,0.0,0.5849625,7.690588,1,1,1
1021,parallel5,198.4664,0.6667,3.477,1.9546,3.3045,5.9197,4.8063,0.0,0.0,0.0,0.0,0.0,-0.58489037,7.632751,0,0,3
3590,parallel5,174.1473,0.3333,5.2298,3.7169,3.8341,1.2499,2.273,0.0,0.0,0.0,0.0,0.0,-1.5851068,7.4441643,0,0,3
2712,series3,121.5802,0.25,1.3718,4.9148,3.0895,0.4484,3.808,0.0,0.0,0.0,0.0,0.0,-2.0,6.9257646,2,2,0
3272,parallel5,114.8654,3.0,0.6915,2.3569,0.6002,1.7438,2.4006,0.0,0.0,0.0,0.0,0.0,1.5849625,6.8438005,0,0,3
243,series3_parallel2,124.6063,0.3333,3.6394,0.6436,0.5016,3.1652,0.653,0.0,0.0,0.0,0.0,0.0,-1.5851068,6.961233,3,2,2
3067,series3,179.7355,4.0,3.2051,0.6198,3.1598,1.8153,2.8313,0.0,0.0,0.0,0.0,0.0,2.0,7.489732,2,2,0
2437,series3_parallel2,109.8219,4.0,3.6572,0.7634,2.3547,3.4621,2.3917,0.0,0.0,0.0,0.0,0.0,2.0,6.7790217,3,2,2
276,series3,414.7689,1.5,0.1536,4.4676,2.5686,1.3402,2.9482,0.0,0.0,0.0,0.0,0.0,0.5849625,8.696164,2,2,0
2874,series3,107.7403,0.1667,0.6055,5.8094,3.106,0.9497,0.2929,0.0,0.0,0.0,0.0,0.0,-2.584674,6.7514143,2,2,0
3483,parallel5,180.7037,0.2,1.2025,3.1699,2.1383,2.6894,1.7284,0.0,0.0,0.0,0.0,0.0,-2.321928,7.4974823,0,0,3
2202,series2x2_parallel1,504.0116,0.125,1.2233,0.7598,0.9711,3.4412,0.2538,0.0,0.0,0.0,0.0,0.0,-3.0,8.977313,1,1,1
3434,series3,472.8834,0.2,2.6436,4.8674,0.6367,3.2041,3.6596,0.0,0.0,0.0,0.0,0.0,-2.321928,8.885341,2,2,0
3489,parallel5,768.3814,2.0,2.8828,3.2298,1.1215,3.8378,3.6158,0.0,0.0,0.0,0.0,0.0,1.0,9.585679,0,0,3
63,series3,100.8956,3.0,0.8577,0.297,1.713,1.3357,1.668,0.0,0.0,0.0,0.0,0.0,1.5849625,6.656719,2,2,0
2414,series3_parallel2,169.1486,2.0,3.4628,4.7031,4.2414,2.5455,0.9477,0.0,0.0,0.0,0.0,0.0,1.0,7.4021473,3,2,2
2259,series3_parallel2,129.1751,3.0,0.6804,2.6909,2.9353,3.852,1.4841,0.0,0.0,0.0,0.0,0.0,1.5849625,7.013184,3,2,2
1396,parallel5,175.9249,3.0,3.5023,0.4861,1.3394,0.2416,1.776,0.0,0.0,0.0,0.0,0.0,1.5849625,7.458816,0,0,3
1642,series3_parallel2,288.2317,0.2,4.9227,2.6271,4.4917,2.7794,0.3465,0.0,0.0,0.0,0.0,0.0,-2.321928,8.171085,3,2,2
2271,parallel5,554.1825,2.0,0.5557,2.7589,0.1553,0.8763,2.0816,0.0,0.0,0.0,0.0,0.0,1.0,9.114218,0,0,3
2610,series3,303.745,0.25,5.493,4.7403,4.0841,1.3466,1.9613,0.0,0.0,0.0,0.0,0.0,-2.0,8.2467165,2,2,0
3228,series3_parallel2,113.481,0.6667,1.1815,1.6217,1.8231,2.5652,1.8364,0.0,0.0,0.0,0.0,0.0,-0.58489037,6.826307,3,2,2
902,parallel5,719.1783,4.0,3.7552,3.1772,0.2596,2.1912,1.3511,0.0,0.0,0.0,0.0,0.0,2.0,9.490206,0,0,3
