id,algorithm,frequencia_base,ratio_carrier,index_12,index_23,index_3c,index_4c,index_5c,detune_carrier,feedback,lfo_rate,lfo_depth_cents,key_scaling,env_mod_attack,env_mod_decay,env_mod_sustain,env_mod_release,env_car_attack,env_car_decay,env_car_sustain,env_car_release,algorithm_idx
3702,series2x2_parallel1,606.3491,0.6667,3.7029,5.0794,1.7156,3.3537,1.9684,9.7181,0.0067,7.4022,10.4351,0.3799,0.0034,0.1428,0.4373,0.1043,0.0029,0.0915,0.8226,0.3076,1
2089,series3_parallel2,139.8997,4.0,0.1686,2.163,5.7554,3.6601,3.8758,11.6843,0.3278,1.5422,7.8051,0.4627,0.0088,0.0691,0.6492,0.1234,0.0807,0.121,0.1735,0.1747,3
3560,parallel5,261.8171,0.125,3.3079,1.6151,1.6444,0.8497,2.085,1.6962,0.0683,7.6969,7.5972,0.2824,0.0676,0.5054,0.6598,0.3103,0.011,0.387,0.6082,0.6767,0
779,series3,71.2566,0.25,5.7124,3.1606,1.5447,1.0875,0.5389,-10.0159,0.3824,4.8035,10.8431,0.0305,0.0022,0.1246,0.312,0.4339,0.0531,0.3568,0.6473,0.6395,2
176,series2x2_parallel1,607.2398,0.1667,1.9451,2.8419,0.355,2.5084,0.2786,1.5246,0.0898,4.7729,11.3422,0.4275,0.07,0.0997,0.3534,0.0351,0.0065,0.1836,0.1951,0.1157,1
3763,series2x2_parallel1,236.9805,0.6667,2.2521,5.8319,0.8251,1.0651,0.8922,-9.5223,0.3507,4.3835,10.9316,0.2247,0.0621,0.0322,0.565,0.072,0.0231,0.1747,0.9059,0.688,1
2549,series3_parallel2,618.2719,0.1667,1.7783,1.833,3.5506,1.3418,3.9336,9.1425,0.3324,4.7406,8.7658,0.5867,0.0576,0.094,0.5594,0.185,0.023,0.2013,0.5628,0.4424,3
1904,parallel5,94.9398,4.0,2.0904,1.6271,2.4259,2.6073,0.9431,7.5511,0.228,2.6798,7.9512,0.1374,0.0239,0.0548,0.779,0.0476,0.0154,0.0564,0.7679,0.0821,0
2817,series3_parallel2,344.332,0.1667,1.5206,3.0463,1.8159,1.5597,4.4858,-9.8509,0.201,7.9725,13.7377,0.2655,0.0735,0.0327,0.5194,0.0645,0.0425,0.4332,0.6514,0.1374,3
1603,series2x2_parallel1,449.2554,2.0,2.9075,2.7906,4.1033,0.5457,2.271,-3.9188,0.1247,6.9029,5.6383,0.1622,0.0124,0.3271,0.6823,0.2361,0.0056,0.255,0.5286,0.1103,1
334,series2x2_parallel1,451.887,0.125,3.0487,1.7009,3.5819,2.4465,2.8792,5.2599,0.4363,8.8779,6.8578,0.7709,0.0183,0.4371,0.7708,0.0631,0.0095,0.1149,0.3549,0.0763,1
206,series3_parallel2,164.6388,0.125,1.9207,2.3044,3.981,1.2656,4.8876,-4.6147,0.3128,3.8482,14.9987,0.566,0.0021,0.3772,0.7759,0.0508,0.0173,0.1528,0.8928,0.0685,3
870,series3,111.6713,0.1667,1.8111,4.1363,3.0868,0.8175,0.6961,-4.545,0.1005,2.3722,12.1371,0.0758,0.049,0.3339,0.2661,0.0585,0.0068,0.5799,0.6869,0.2049,2
3432,series3_parallel2,95.3298,0.6667,2.6914,0.592,3.1986,0.9366,1.1571,-9.6384,0.1075,1.665,11.746,0.6439,0.0075,0.2357,0.6035,0.1827,0.0036,0.0677,0.4875,0.0386,3
1902,series2x2_parallel1,90.6121,0.5,2.7641,0.2239,3.1607,1.3047,0.5931,-6.8336,0.218,4.2725,18.0598,0.5258,0.0021,0.0706,0.6404,0.4293,0.0867,0.25,0.9072,0.2726,1
3076,series2x2_parallel1,98.851,3.0,2.586,0.2331,3.3624,3.4407,4.0553,-2.07,0.3612,4.0743,19.9595,0.6602,0.0067,0.5321,0.8495,0.1542,0.0144,0.0832,0.5871,0.3058,1
1207,parallel5,566.2052,3.0,3.8545,1.538,1.7296,3.9591,0.1865,10.8629,0.046,7.5286,1.6778,0.7296,0.0581,0.0464,0.3248,0.1282,0.0233,0.5723,0.8374,0.0499,0
3850,parallel5,768.8766,3.0,3.0549,1.6907,1.0383,2.0241,1.116,0.2993,0.0225,1.5919,12.7724,0.1491,0.0246,0.4307,0.3261,0.274,0.0233,0.4233,0.5306,0.6209,0
3987,parallel5,713.791,0.125,0.97,1.5818,4.143,3.7344,1.0359,-7.1999,0.1381,3.0928,6.1208,0.6688,0.0033,0.0347,0.5763,0.1486,0.001,0.3416,0.3722,0.0655,0
1464,series3,291.8855,1.0,1.7042,4.1952,3.1589,4.5066,2.7157,0.8155,0.2892,2.7622,10.7939,0.5743,0.0356,0.0496,0.619,0.5717,0.0166,0.1838,0.2117,0.0699,2
4063,parallel5,167.6551,0.6667,0.9403,1.9416,3.3815,2.7382,2.6493,-9.8079,0.0053,5.643,6.8019,0.7391,0.0352,0.348,0.8543,0.3096,0.0112,0.0638,0.3725,0.1622,0
1746,parallel5,127.6808,0.5,2.4566,3.0582,3.2778,0.564,5.9749,10.6481,0.4261,6.3213,11.816,0.257,0.0139,0.1352,0.6156,0.2388,0.033,0.0906,0.3603,0.1822,0
182,series3_parallel2,547.6597,1.0,2.4372,1.0859,2.9317,0.7501,1.3261,-7.4644,0.41,3.6665,13.172,0.7375,0.0284,0.1249,0.5382,0.4495,0.0083,0.046,0.1792,0.0753,3
591,parallel5,109.9188,3.0,3.4343,1.5917,0.9137,4.1641,3.9877,-0.2807,0.2503,5.7542,10.3191,0.2105,0.0024,0.1422,0.3841,0.2421,0.0399,0.0415,0.6338,0.6582,0
1597,series2x2_parallel1,172.2857,0.25,0.8687,5.0487,0.1945,2.3315,2.188,-6.3884,0.32,7.8663,7.8533,0.0958,0.033,0.1466,0.7623,0.2775,0.0645,0.1076,0.273,0.5438,1
1533,series2x2_parallel1,133.5409,0.3333,2.2994,2.1705,2.3322,3.5324,2.7949,7.1627,0.1006,1.1798,8.5352,0.24,0.0044,0.4308,0.6071,0.488,0.0044,0.3771,0.2528,0.0894,1
2201,parallel5,357.0368,0.1667,1.401,2.8892,2.3445,1.561,5.4096,4.5768,0.138,4.0263,17.2372,0.4037,0.0194,0.1384,0.6442,0.265,0.116,0.6435,0.231,0.2605,0
3420,series3,796.4201,0.25,0.3728,1.0395,1.1611,0.9057,0.9247,-8.0768,0.3614,6.5512,11.1243,0.7468,0.0032,0.0942,0.559,0.3711,0.0173,0.6017,0.6499,0.2475,2
2344,series2x2_parallel1,204.668,0.2,0.7077,3.8931,0.7508,1.4916,3.9815,-5.3188,0.0008,7.2275,9.4287,0.6057,0.0406,0.4839,0.8381,0.0318,0.1163,0.1498,0.5537,0.1026,1
1851,series3_parallel2,74.5754,0.3333,4.9994,0.7543,2.5144,1.0349,4.0244,2.1534,0.2996,0.2371,1.1826,0.3284,0.0028,0.2385,0.2286,0.055,0.0019,0.1656,0.4012,0.7402,3
1970,series3_parallel2,374.1916,1.5,3.132,0.4401,5.4192,2.7784,1.8443,-0.7544,0.3695,8.3703,3.2514,0.0874,0.0686,0.048,0.4769,0.2761,0.0047,0.0401,0.1971,0.0884,3
1062,series3,69.3262,3.0,1.7251,3.5558,3.7391,3.7654,1.5176,2.9342,0.1135,6.8866,15.3353,0.6605,0.0066,0.0393,0.2121,0.0671,0.0265,0.2249,0.1882,0.7639,2
2518,series2x2_parallel1,604.4019,0.25,2.2901,0.4408,4.4404,2.1617,2.3619,3.2326,0.1793,7.6905,7.1296,0.5939,0.0473,0.2473,0.2509,0.409,0.1031,0.2497,0.9199,0.5018,1
2556,series3,114.2128,0.25,0.5545,4.5284,0.9874,3.0365,3.047,-1.4454,0.1348,2.3377,0.4495,0.2693,0.0029,0.4378,0.4908,0.0385,0.0122,0.1558,0.397,0.2305,2
1572,series3,74.9316,0.3333,0.7988,5.8796,1.7873,0.5025,4.1124,-10.0489,0.2186,3.4596,21.5328,0.6123,0.0139,0.3518,0.466,0.3317,0.0414,0.3633,0.7599,0.0304,2
2418,series3_parallel2,67.4873,1.5,0.3752,0.5287,0.9568,3.6645,0.5589,0.6914,0.1847,0.8272,17.5962,0.6355,0.0212,0.31,0.6535,0.092,0.0288,0.6402,0.2585,0.1167,3
3757,series3_parallel2,224.1929,0.5,3.0544,2.9999,1.7283,0.3735,0.6062,4.6478,0.4158,5.3976,17.1308,0.2156,0.0041,0.5196,0.7519,0.0266,0.0039,0.2841,0.5008,0.1504,3
3559,parallel5,763.274,0.6667,0.4935,4.1741,2.2095,3.167,1.13,9.1145,0.0531,5.8291,6.4484,0.6108,0.0028,0.1325,0.737,0.3641,0.0288,0.0451,0.5082,0.0769,0
3548,series3,302.2849,1.0,3.9774,1.4867,3.5275,2.5678,0.8151,4.5819,0.1028,6.6167,19.7575,0.7885,0.0111,0.2868,0.3787,0.0235,0.0041,0.3471,0.8509,0.031,2
2014,series3,174.2126,1.0,3.0714,1.0617,0.3896,4.6954,1.9432,11.2147,0.1531,4.8748,18.2806,0.0816,0.0069,0.1636,0.7486,0.059,0.0069,0.2537,0.3255,0.2246,2
8,parallel5,260.9864,0.1667,3.4806,2.3513,0.3418,1.3002,4.1566,-2.7857,0.0412,5.8865,4.7677,0.1199,0.0336,0.0485,0.2875,0.2927,0.0061,0.103,0.5748,0.4381,0
998,series2x2_parallel1,97.5072,1.0,1.0307,0.5693,4.7832,1.8619,2.211,3.2465,0.4007,3.6964,21.9476,0.5364,0.0076,0.4033,0.7744,0.2809,0.0014,0.1202,0.3927,0.033,1
1853,series3,71.547,2.0,0.4899,0.4856,3.7794,2.133,1.6948,-11.9414,0.1226,7.5654,13.1612,0.4344,0.0041,0.0537,0.7671,0.0363,0.0838,0.1467,0.9398,0.1455,2
781,parallel5,133.1986,2.0,3.749,1.3111,0.8901,2.3683,1.9059,2.8429,0.3551,3.4703,12.2298,0.5794,0.0635,0.5019,0.5007,0.0281,0.002,0.1431,0.5958,0.6054,0
3982,series3_parallel2,171.2213,0.3333,3.2535,3.3029,1.1072,2.6125,4.7665,-10.1972,0.3094,4.2564,19.3742,0.2512,0.0252,0.0977,0.2141,0.1166,0.0269,0.1471,0.6941,0.1607,3
3980,parallel5,78.4335,0.5,0.7867,5.8035,1.6449,3.6602,0.3199,-10.6876,0.086,8.6238,3.6274,0.3459,0.0346,0.1857,0.739,0.0546,0.1079,0.2478,0.9122,0.269,0
1138,series3_parallel2,403.8565,0.2,0.2037,3.8949,1.9705,2.5989,5.9349,4.4848,0.3429,8.9842,19.4776,0.4283,0.0024,0.0456,0.3997,0.0368,0.0015,0.1378,0.4851,0.0715,3
124,series3_parallel2,731.5055,4.0,0.8452,1.8166,4.9177,0.6743,0.7137,-4.6321,0.1353,5.3238,8.1519,0.2354,0.005,0.1193,0.3181,0.3396,0.0192,0.5809,0.1655,0.5021,3
1641,parallel5,161.7356,0.5,0.6918,3.501,3.1117,1.5084,1.4833,-5.5641,0.169,6.3338,10.1283,0.1224,0.0305,0.2197,0.7575,0.1741,0.0027,0.1777,0.2213,0.0447,0
33,parallel5,210.3009,4.0,1.4711,1.7094,3.1,0.1865,1.3056,-8.6627,0.0786,2.9188,6.9721,0.0188,0.0062,0.2274,0.1977,0.114,0.0297,0.5805,0.8042,0.2625,0
534,series3_parallel2,531.6893,0.125,1.0136,0.6869,0.8876,1.7769,3.6667,1.6441,0.3642,3.622,0.7809,0.4835,0.0282,0.1958,0.5764,0.1118,0.0019,0.1853,0.3307,0.4616,3
7,series2x2_parallel1,147.1907,0.6667,2.1551,2.9309,0.237,4.6173,1.9415,-1.4633,0.4035,4.6781,3.4078,0.5737,0.0317,0.1794,0.6167,0.1138,0.102,0.4746,0.7308,0.0646,1
2098,series3_parallel2,185.0516,0.1667,0.9783,0.6858,1.6196,1.7111,0.5759,0.0697,0.3073,8.875,14.5959,0.6552,0.0252,0.0564,0.2595,0.0611,0.0325,0.3584,0.421,0.7052,3
1501,series3,136.9174,0.5,1.4051,3.096,5.3248,1.0487,2.4057,-7.042,0.1284,0.7927,21.092,0.3032,0.0025,0.1083,0.4128,0.0724,0.0815,0.0434,0.3298,0.3857,2
1710,parallel5,133.9122,0.125,2.4792,3.2578,1.002,1.4007,5.0914,-2.6984,0.2644,2.9221,3.3113,0.1026,0.0109,0.4088,0.3343,0.0543,0.001,0.0853,0.4279,0.5331,0
1021,parallel5,159.4952,0.1667,0.3833,3.2218,4.2083,0.8962,2.4969,-4.0049,0.2018,8.2869,0.4196,0.4937,0.0084,0.0474,0.5393,0.0668,0.0115,0.0944,0.1725,0.0309,0
1157,series2x2_parallel1,414.1609,0.2,1.9994,5.6702,2.1643,0.5943,4.9514,-11.5679,0.3003,8.4685,17.1937,0.2122,0.056,0.534,0.6071,0.0432,0.0819,0.1941,0.1795,0.2207,1
315,series3_parallel2,77.0847,4.0,0.8403,2.7002,2.9932,3.7531,3.0895,11.7434,0.009,0.0233,19.4105,0.2437,0.0216,0.1335,0.3748,0.0734,0.0058,0.2184,0.6133,0.4025,3
803,series3_parallel2,708.6928,0.2,3.9547,0.2802,0.3665,1.4668,3.967,-6.599,0.3292,4.0886,17.3716,0.3438,0.0052,0.2108,0.6421,0.1206,0.0186,0.045,0.9179,0.0314,3
3044,series3_parallel2,396.9298,1.0,0.6114,0.6928,3.7158,4.1966,4.7406,-4.482,0.295,6.7155,21.771,0.1267,0.0088,0.4821,0.2146,0.2351,0.0173,0.5702,0.8844,0.1372,3
3896,parallel5,134.3833,0.6667,1.0023,1.8104,0.5525,0.5905,1.0759,-10.4156,0.4425,1.3622,7.8098,0.1745,0.0039,0.2016,0.7232,0.121,0.0227,0.1866,0.5974,0.1736,0
3590,parallel5,435.8924,0.3333,1.979,0.6664,0.4447,1.5938,3.6463,-9.5229,0.4259,6.3604,0.0271,0.119,0.0311,0.1019,0.388,0.5298,0.0237,0.1891,0.886,0.5327,0
919,series3_parallel2,552.0488,0.1667,4.6782,4.7895,1.624,0.7651,2.3393,-11.8867,0.1853,4.707,4.8856,0.2353,0.0027,0.3831,0.4875,0.2005,0.002,0.0859,0.923,0.3725,3
3199,series3_parallel2,117.9971,0.1667,3.6305,1.1154,5.6013,3.9203,5.9332,7.1023,0.3026,3.4254,11.4652,0.5095,0.0596,0.067,0.3226,0.5975,0.0065,0.1401,0.3855,0.0305,3
137,series2x2_parallel1,498.3074,1.5,1.3582,1.3159,3.1634,1.2007,0.4094,-10.7057,0.4063,1.1954,1.9649,0.3955,0.0073,0.0331,0.4502,0.3565,0.002,0.1431,0.4505,0.4034,1
2983,series3,89.4475,0.25,0.5505,3.5995,1.8265,1.5451,3.8802,1.0867,0.0124,8.7256,5.9056,0.7742,0.0153,0.3692,0.8544,0.0573,0.0066,0.1093,0.3977,0.2888,2
928,series3,117.2064,1.5,4.3351,5.3133,2.9756,3.2721,0.3321,-11.0288,0.3966,3.4499,19.7477,0.5058,0.0148,0.2579,0.531,0.0409,0.0337,0.282,0.6143,0.0671,2
3207,series3,125.4809,0.3333,3.9013,1.0302,3.2654,1.3223,5.8706,10.7893,0.0069,7.188,4.7897,0.2678,0.0137,0.0301,0.8304,0.0386,0.0204,0.1732,0.3082,0.435,2
3738,series2x2_parallel1,433.432,4.0,3.4568,0.9399,0.204,2.3029,1.7407,-6.3228,0.0525,0.5574,0.4244,0.6013,0.0067,0.1147,0.4859,0.0334,0.0053,0.0581,0.4138,0.2057,1
2281,parallel5,147.9693,4.0,3.2309,0.9276,3.1887,2.8186,4.4947,-0.1222,0.2128,7.3683,16.8211,0.2203,0.0082,0.1052,0.5884,0.3986,0.0041,0.0477,0.5094,0.0876,0
2494,series2x2_parallel1,177.7649,0.2,5.9948,5.2956,4.9296,0.8873,0.1615,-2.5214,0.0222,4.8334,15.4926,0.1196,0.013,0.1742,0.8079,0.2859,0.0011,0.095,0.6484,0.3757,1
2454,parallel5,451.8014,2.0,1.8158,1.049,3.1876,2.8238,2.1019,4.4514,0.1926,8.8892,11.5012,0.6582,0.0112,0.0422,0.3114,0.0624,0.0091,0.1798,0.3558,0.4883,0
3321,series2x2_parallel1,397.9835,0.6667,2.8225,2.4384,1.4122,1.2416,2.1063,4.4025,0.3312,7.6491,4.416,0.093,0.0575,0.0434,0.2965,0.0224,0.0025,0.5095,0.2467,0.3483,1
1536,parallel5,104.1569,3.0,1.0939,2.5037,3.831,1.0479,5.8106,0.2985,0.0014,0.8931,6.7915,0.5561,0.0111,0.1044,0.6202,0.0473,0.0017,0.0748,0.6191,0.0971,0
3547,series3_parallel2,172.3181,0.3333,4.0691,2.8346,0.1739,2.4507,1.6971,5.8396,0.3633,0.5386,1.5014,0.6837,0.0227,0.0333,0.4805,0.2832,0.0147,0.3404,0.7733,0.0421,3
3122,series3,102.6301,0.25,1.8478,4.2186,1.7486,1.3883,1.2661,-0.5037,0.1212,3.7701,12.8851,0.3648,0.0109,0.2608,0.5303,0.413,0.023,0.344,0.5462,0.0361,2
3940,series3,308.499,0.1667,2.2142,2.1977,1.1961,0.2968,5.7475,6.1012,0.0049,7.6485,14.3794,0.6637,0.0029,0.3644,0.5507,0.0207,0.0037,0.2722,0.6842,0.1317,2
2552,parallel5,365.2238,2.0,1.5616,1.9609,2.6408,3.8151,0.9411,5.1608,0.2713,1.0971,19.1697,0.681,0.0053,0.1198,0.6926,0.4349,0.0033,0.0471,0.5521,0.0677,0
133,series3_parallel2,519.8532,0.2,2.3472,0.3645,2.5261,2.3387,1.6214,-1.9868,0.3085,7.3508,7.0129,0.4306,0.0159,0.3164,0.8301,0.0221,0.0093,0.2146,0.6858,0.0765,3
1002,series2x2_parallel1,223.9921,0.3333,2.0835,0.2435,5.3516,3.4505,2.9019,11.3402,0.2764,6.7465,14.0598,0.558,0.0275,0.1531,0.7145,0.0216,0.0322,0.3032,0.6071,0.1376,1
3915,series3,200.8914,0.25,2.0812,5.2432,3.4511,2.8809,1.5594,1.9857,0.0252,5.2642,17.3102,0.427,0.0029,0.2053,0.6575,0.1947,0.0553,0.457,0.7332,0.1331,2
1628,series2x2_parallel1,262.4159,0.2,1.3267,1.3175,1.8717,4.1945,4.0127,-7.029,0.3631,2.0225,19.0566,0.216,0.0033,0.2109,0.5247,0.1559,0.0031,0.0673,0.2446,0.1761,1
670,parallel5,143.2182,4.0,2.0386,5.261,4.7914,3.0904,2.4732,-2.9481,0.2551,8.8863,14.1786,0.1694,0.0297,0.0396,0.4023,0.1549,0.0331,0.3675,0.3107,0.056,0
2237,series2x2_parallel1,329.3575,0.6667,3.3768,1.4826,3.9641,4.4357,3.0502,-0.914,0.2281,6.3488,12.58,0.0485,0.0026,0.0787,0.6643,0.6196,0.0094,0.0653,0.2688,0.1091,1
2120,parallel5,527.7876,1.5,5.9447,4.8381,1.5982,1.8791,0.7546,-1.2058,0.0684,2.8708,14.1276,0.2914,0.0603,0.3355,0.7661,0.4833,0.0024,0.3551,0.8707,0.0475,0
1335,series2x2_parallel1,273.9407,0.25,3.302,4.2135,1.9956,1.1358,3.5312,2.7341,0.0638,3.1036,16.4284,0.193,0.0244,0.2792,0.1897,0.4156,0.0024,0.0954,0.3172,0.4007,1
1528,parallel5,240.6151,0.2,0.5476,1.1677,4.2016,3.6111,3.1784,-1.6903,0.2835,1.8018,15.6365,0.5764,0.0021,0.4185,0.5081,0.0309,0.001,0.1146,0.8257,0.148,0
1361,parallel5,826.8966,1.5,1.3823,0.2464,2.2511,1.7864,1.3839,-10.1588,0.3267,8.2953,7.0061,0.1416,0.0145,0.0595,0.4701,0.0394,0.0262,0.053,0.7456,0.3552,0
1489,series2x2_parallel1,211.9042,3.0,3.0209,4.1812,2.2626,3.4012,0.9048,0.35,0.1182,6.4114,6.6688,0.1514,0.0166,0.076,0.208,0.036,0.0132,0.2003,0.3364,0.1694,1
1868,series3,321.2237,0.2,2.9285,3.9971,2.2469,0.9664,1.2769,8.5499,0.4233,7.6594,21.4685,0.534,0.0109,0.0481,0.7361,0.0219,0.0128,0.0731,0.2433,0.186,2
2880,parallel5,462.4559,0.125,2.8167,2.0688,4.9352,1.4241,1.7951,9.277,0.1406,6.1879,4.998,0.3253,0.0581,0.2674,0.756,0.4623,0.0905,0.4035,0.7054,0.1989,0
515,series3,79.3845,0.2,3.7942,2.4068,0.7524,1.9933,1.283,5.5871,0.3782,6.6292,14.0386,0.5388,0.004,0.0374,0.5417,0.1217,0.003,0.0459,0.8748,0.0964,2
3898,series2x2_parallel1,720.1387,1.0,1.0301,1.2041,1.4503,3.3668,1.104,-1.7459,0.2117,8.5746,12.9974,0.2907,0.0158,0.1556,0.4995,0.2079,0.0111,0.6073,0.4354,0.1213,1
3927,series2x2_parallel1,85.7829,0.3333,1.9628,3.0126,0.7177,2.6875,0.9178,-6.6417,0.3394,7.5692,10.9451,0.4677,0.0243,0.0855,0.2544,0.0552,0.0021,0.176,0.5007,0.2665,1
877,series3,171.6813,0.3333,1.4729,1.1209,0.5721,4.5049,3.5435,-11.6823,0.3116,8.5053,2.2734,0.6061,0.0075,0.0524,0.3,0.2049,0.0011,0.11,0.8269,0.0618,2
428,series3_parallel2,80.2104,0.6667,2.4551,1.4532,3.0749,3.2049,0.9064,-10.3091,0.0476,6.5592,8.9318,0.0023,0.002,0.5318,0.4134,0.104,0.0101,0.1183,0.2657,0.0748,3
854,parallel5,104.0819,1.5,0.8297,1.1103,5.7942,0.8949,2.6685,1.6133,0.3715,6.6597,12.3645,0.204,0.0041,0.0341,0.381,0.0254,0.0054,0.1642,0.317,0.2246,0
3809,series3,172.0582,0.6667,2.971,3.1044,1.7133,2.5306,4.1351,4.6736,0.0775,5.8718,8.2526,0.1556,0.0187,0.0355,0.4185,0.0308,0.0381,0.1255,0.633,0.0541,2
2791,series3_parallel2,122.2118,2.0,2.4805,4.3151,2.2123,0.9775,1.5291,-11.4436,0.1761,1.2619,9.7114,0.2644,0.0084,0.0356,0.7003,0.3518,0.0517,0.3842,0.571,0.0689,3
3324,series3_parallel2,115.1588,0.3333,2.4048,3.9107,4.7716,3.1555,3.8229,7.4796,0.4087,1.936,12.9063,0.4557,0.0095,0.0523,0.798,0.0244,0.0098,0.1291,0.9288,0.3861,3
824,series3,295.8255,0.2,1.8408,0.2842,1.8789,5.9808,3.7005,-3.4653,0.4153,0.3187,10.4147,0.6238,0.0485,0.0448,0.7583,0.3944,0.0078,0.2462,0.345,0.169,2
279,parallel5,424.3078,0.1667,3.6722,1.3262,2.5726,4.0975,3.7027,-11.1555,0.158,1.9866,8.3132,0.6577,0.0103,0.4365,0.3686,0.0502,0.0148,0.0636,0.2563,0.0351,0
2569,series2x2_parallel1,249.2274,4.0,2.781,4.4212,5.247,0.5141,4.8447,-7.4984,0.2875,3.086,16.2595,0.2387,0.0258,0.0393,0.8214,0.4036,0.0054,0.3361,0.2087,0.7991,1
2291,series3,363.1956,0.1667,4.3073,1.5904,1.4893,3.8092,2.1317,9.0698,0.2236,8.7592,16.7153,0.705,0.0142,0.1439,0.7953,0.1197,0.0014,0.0812,0.6942,0.3113,2
1037,parallel5,374.7179,1.5,2.0046,3.4526,5.9024,2.0595,5.6222,6.207,0.1817,4.3867,6.6157,0.5086,0.003,0.066,0.6051,0.0659,0.0198,0.4302,0.5005,0.4992,0
3381,series3_parallel2,808.0754,3.0,0.8957,0.6907,5.1068,4.0284,0.1545,10.5045,0.3593,5.2466,5.2351,0.1623,0.0174,0.1958,0.7808,0.0423,0.085,0.3387,0.584,0.303,3
3949,parallel5,229.456,1.0,3.3113,1.6063,2.5504,1.0356,3.9915,6.0919,0.0451,6.3432,8.9682,0.1054,0.0128,0.145,0.6765,0.3153,0.0643,0.043,0.5478,0.1527,0
2312,series2x2_parallel1,264.1145,0.125,2.4778,1.1726,3.7089,5.6522,0.8851,-4.9253,0.2901,2.6028,2.3832,0.0163,0.0765,0.0854,0.4328,0.2034,0.0331,0.5667,0.1697,0.1211,1
1486,series2x2_parallel1,134.2205,0.2,1.7295,0.4826,1.8676,5.8096,1.1196,-7.2863,0.3515,7.4155,4.9656,0.6541,0.0078,0.2104,0.2448,0.095,0.0141,0.0768,0.6721,0.1006,1
1290,parallel5,288.0866,0.1667,4.0865,0.2851,3.0103,4.746,0.5081,-6.9042,0.3438,2.7566,7.7995,0.0522,0.0105,0.3456,0.6013,0.5064,0.0343,0.38,0.7819,0.6953,0
2370,series3_parallel2,598.1733,0.1667,0.5129,4.5366,0.6788,4.918,1.4071,5.8833,0.1241,6.2078,7.939,0.4086,0.003,0.4048,0.2918,0.0691,0.0391,0.1483,0.9,0.0305,3
3474,parallel5,504.0294,0.1667,1.6627,0.2253,2.5082,0.2674,4.3796,6.8113,0.3954,4.6411,12.6409,0.5701,0.0048,0.0463,0.3016,0.5961,0.0062,0.2575,0.5968,0.0716,0
1112,series3_parallel2,98.8741,0.25,0.3878,0.8666,0.2791,0.8535,3.1643,4.394,0.3517,1.9422,14.2095,0.1415,0.0259,0.0947,0.5082,0.2464,0.0328,0.4623,0.6918,0.1431,3
782,series3_parallel2,71.4531,0.2,2.9202,4.2419,3.722,2.1222,0.8534,-0.6717,0.3824,0.3336,3.7875,0.4183,0.0109,0.3991,0.2926,0.2587,0.0243,0.1218,0.9219,0.0823,3
793,series3_parallel2,473.5377,0.25,1.1768,0.7925,0.1892,3.8926,2.0825,-1.5374,0.2134,4.8475,12.4964,0.4293,0.0217,0.0773,0.7544,0.0236,0.0168,0.4695,0.89,0.1193,3
366,parallel5,391.3088,0.6667,0.3647,0.4258,2.6218,3.0933,3.725,-1.2868,0.436,6.4194,3.4491,0.256,0.0194,0.0405,0.2606,0.1024,0.0054,0.0461,0.3732,0.1094,0
3714,series3,249.488,0.5,4.7654,0.4405,2.4741,4.1154,1.1677,-6.3947,0.1778,2.8582,13.1454,0.6311,0.0153,0.1034,0.3057,0.0491,0.002,0.1971,0.709,0.1234,2
214,series3_parallel2,114.0084,0.3333,3.5762,0.331,1.0089,1.5945,1.9434,-11.6757,0.2697,4.2033,11.8435,0.1066,0.0253,0.4906,0.5861,0.0578,0.0062,0.1574,0.1379,0.1486,3
2701,parallel5,76.9137,0.1667,1.001,2.5138,0.8045,0.9924,1.4472,6.6258,0.0547,2.6964,18.4121,0.6799,0.0031,0.0517,0.4515,0.0903,0.0014,0.6281,0.6048,0.0949,0
1209,series3_parallel2,363.1107,2.0,1.0618,5.5552,1.1423,0.8169,1.1304,11.1388,0.1502,2.1983,16.6917,0.7994,0.0106,0.1985,0.423,0.0388,0.0057,0.1177,0.2371,0.0384,3
1564,parallel5,481.0696,1.0,1.3886,1.4727,0.9051,3.2021,3.6489,5.7998,0.316,2.5529,17.237,0.0976,0.003,0.2312,0.5738,0.0439,0.0044,0.1427,0.9083,0.0883,0
1655,series3_parallel2,178.6653,0.3333,4.0653,1.0364,0.2284,0.8499,3.7224,2.7863,0.0356,4.309,8.399,0.0297,0.0282,0.0685,0.7491,0.2469,0.0608,0.0788,0.3617,0.2386,3
1994,series3,176.2235,0.3333,3.71,1.0311,2.6429,3.3483,0.8079,7.467,0.0951,3.6696,2.2237,0.5676,0.0402,0.1324,0.7959,0.0368,0.013,0.1292,0.1819,0.0513,2
2220,series3_parallel2,249.4159,0.1667,3.0525,0.3231,2.3935,4.7987,1.784,-0.4982,0.0987,4.3498,6.3537,0.5384,0.0224,0.1067,0.7098,0.0201,0.0338,0.1774,0.4728,0.5094,3
3528,parallel5,77.3442,4.0,0.816,3.8156,2.4285,3.5146,3.7451,-2.5311,0.386,6.391,15.244,0.0987,0.0462,0.4848,0.6497,0.0899,0.0141,0.0527,0.458,0.1589,0
893,series2x2_parallel1,685.5266,0.25,0.1681,1.2064,3.7564,2.3692,1.6259,-4.7612,0.1869,6.2921,10.3877,0.0815,0.0128,0.04,0.8149,0.3286,0.0202,0.0734,0.186,0.4915,1
